header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""onboard service was good""",8,2019-06-17,"This was the last flight of the day from Amsterdam to Manchester. It departed significantly later than scheduled, which was quite frustrating. However, the onboard service was good, as ever, and a snack and drinks were provided.",True,Boeing 737,Solo Leisure,Economy Class,Amsterdam to Manchester,April 2019,5,4,,5,4,,,True
"""seats were cheap looking""",8,2019-06-17,"Seoul to Basel via Amsterdam. Service was the best out of 3 airlines I have recently flown. The seats were cheap looking and very old. The aircraft was very old, chipped bathroom etc. The food was okay but tasted a little a bit of plastic from the melted base or the lid. Overall it was an okay meal. In-flight entertainment was satisfactory and this flight didn't have WiFi.",True,Boeing 777-200ER,Solo Leisure,Economy Class,Seoul to Basel via Amsterdam,April 2019,1,4,"<span class=""star fill"">4</span>",4,5,,,True
"""Manchester to Amsterdam""",10,2019-06-17,"This was the early morning flight from Manchester to Amsterdam, which I have flown several times before. This flight was punctual, and we arrived on time. Onboard service was excellent, with a breakfast sandwich and hot and cold drinks provided. I recommend KLM for short haul and long haul flights. They've never let me down.",True,Boeing 737,Solo Leisure,Economy Class,Manchester to Amsterdam,April 2019,5,5,,5,4,,,True
"""good luck, you will need it""",1,2019-06-15,"KL 1073 Amsterdam to Manchester flight. Arrived at Schiphol Airport 3.5 hours before the 1 hour 15 mins flight to Manchester. Upon arrival at Manchester half the passengers received their luggage and half did not! No excuses can rectify that happening. We had to fill out paperwork and then leave for our hotel with nothing and hope our luggage would be delivered. It was delivered a day and a half later, in the evening. Upon inquiring at the airport and from the baggage company employees handling this issue for KLM, I found out that this is a regular occurrence each day and not a one off. Apparently they leave your luggage behind in order to ship cargo to Manchester as it is a big money earner for them. They inconvenience the paying customer and spoil their vacation. Luckily we were at a hotel for 4 days but if you are renting a car and moving around Britain - good luck, you will need it. I suggest check out other airlines rather than have this happen to you. We will never fly KLM again!",True,Boeing 737-800,Couple Leisure,Economy Class,Amsterdam to Manchester,June 2019,2,2,,1,1,,,False
"""never book a flight with KLM again""",3,2019-06-05,"Not Verified |  Leeds to Bremen via Amsterdam. Flew in May but my baggage turned up 4 days later, bought £30 worth of toiletries but no clothes as I’m staying in offshore. Was promised £30 back and £100 compensation. Haven’t received anything but emails telling me my bank details are incorrect. Not the first time it has happened. But certainly the last as I will never book a flight with KLM again",False,,Business,Economy Class,Leeds to Bremen via Amsterdam,June 2019,1,4,"<span class=""star fill"">1</span>",2,1,,1,False
"""Smooth morning flight""",8,2019-06-04,"Smooth morning flight from Zurich to Amsterdam. Full plane but nevertheless very fast boarding. Exit row seat 11D. Exceptional large legroom. Catering consisted out of a cake, can of water and an additional drink. Only minus was the far away landing runway, so we had to taxi 12 minutes after landing to the terminal.",True,E190,Solo Leisure,Economy Class,ZRH to AMS,June 2019,5,4,,4,5,,,True
"""Excellent experience""",10,2019-06-03,"Excellent experience, staff are first class, food and entertainment very high standard, easy of travel and ground support excellent, 5 stars all round, seat very comfortable with loads of space, highly recommend.",True,,Family Leisure,Business Class,Dublin to Lima via Amsterdam,June 2019,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""the worst day of my life""",1,2019-06-03,"Milan to Amsterdam. KLM just made the worst day of my life! The whole operation and customer service is a joke. They oversold their tickets and put me on the waiting list twice for both of my return flights in the same week. I checked in online early, selected seats, and even traveling with my boyfriend who got a seat. And the customer service just let me down again the staff don’t give a damn and not Helpful at all and won’t even give any apologies!",True,,Couple Leisure,Economy Class,Milan to Amsterdam,June 2019,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""seats were quite comfortable""",8,2019-06-02,"Paris to Amsterdam on a new 737-800. Boarding was done quickly and the flight was quite full. We had seats 26E and F, which are behind the wing. The interior was equipped with new slimline seats with USB-ports and a adjustable headrest, and the seats were quite comfortable. The legroom was also okay for this short flight. After the on time take-off the cabin crew started to distribute water and cake, and coffee and tea. The crew was quite in a hurry because the flight lasted only for 45-50 minutes, but they managed to serve everyone. Overall, my experience with KLM was very good; good seats, efficient and professional crew with a nice Dutch touch.",True,Boeing 737-800,Couple Leisure,Economy Class,Paris to Amsterdam,May 2019,4,4,,4,4,,,True
"""Never again""",1,2019-06-01,"Xiamen to Luxembourg via Amsterdam. Customer service hotline not helpful / efficient in context of ticket rebooking, contacting airline and not any form of willingness to help. Even for 15 hours flight rarely drinks, snacks or good food. If you want water or drink or snack you must go to front on own initiative and staff allow you to take something - general harshness, unflexibility and not sincere treatment of passengers - when asking to get luggage during 14 hours stay or cancelling a last flight and getting luggage earlier, they are worried about money and ask you to pay 300€ if you want your luggage.  If you pay 3 flights but want to take only 2 flights they insist to send luggage to last destination or pay 300€.  Never again.",True,,Solo Leisure,Economy Class,Xiamen to Luxembourg via Amsterdam,May 2019,3,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""cant give us good seats""",3,2019-05-26,"Amsterdam to Singapore. I had heard from colleagues that airlines give you good treatment if you book them for your honeymoon. With this expectation I contacted the crew and informed them of it, they acted cute and nice at first. Later a lady bluntly asks us for our passports and informs us how they cant give us good seats. What dissapointment I feel.",True,,Couple Leisure,Economy Class,Amsterdam to Singapore,May 2019,2,3,"<span class=""star fill"">1</span>",1,2,,1,False
"""Would not recommend""",4,2019-05-19,"Not Verified |  Luxembourg to Oslo via Amsterdam. Early morning flight from Luxembourg to Oslo via Amsterdam. Shortly before boarding they announce there is a technical problem. About 45 minutes later I call KLM for advice whether to rebook immediately for fear of missing the connection in Amsterdam. Person on the other end is of no help and barely understands my question. About 90 minutes after we were supposed to board, flight is cancelled and we are advised to go to counters for rebooking. While waiting in line I discover an e-mail from KLM saying they've rebooked us to an evening flight, which means delay in arrival of about 12 hours, midnight instead of noon. At the counter we are informed there are no available earlier flights and we get zero information about EU directive for compensation in case of delay, just a useless peace of paper saying they're sorry and how I can contact customer service on Twitter. We get vouchers for 10 EUR of airport food and that's it. On the evening flight there are problems as the airport system says the flight is closed and we cannot go to security, takes about 20 minutes to clear that up. Flight to Amsterdam goes smoothly and we arrive practically on the gate for the connection. Flight Amsterdam to Oslo is delayed about 15 minutes. On the way back, Oslo-Amsterdam goes well. Amsterdam to Luxembourg, they put us in the plane and announce there is a delay due to strike of Belgian air control, will take about 20 minutes, ends up taking 35, and then they discover a technical problem and call maintenance. Another good 20 minutes until they reset something, and we are good to go. Which means another 10-15 minutes plus long taxi. During lift-off, drops of water fall on my husband sitting next to the window, most likely condensate due to poor isolation on the cabin roof. Also once during the flight. First time flying KLM, two delays in a week, and one of those significant. We planned a day and a half in Oslo and this delay significantly influenced our schedule, not to mention we were horribly tired after waking up at 4 to catch the first flight and then waiting an entire day for the next one. The only reason they are getting 4/10 is that the customer service answered my e-mail quickly and said we were eligible for compensation according to the EU directive. However, had I not known my rights, KLM certainly would not have informed me of them. Would not recommend and will not fly again.",False,,Couple Leisure,Economy Class,Luxembourg to Oslo via Amsterdam,May 2019,3,4,"<span class=""star fill"">1</span>",2,2,,,False
"""very pleased with staff""",10,2019-05-18,"Delhi to Amsterdam. I am very pleased with staff and services of KLM. My economy seating was upgraded to Business with miles. Staff at Delhi airport was kind and professional. Lounge staff, airline staff was courteous and polite. I thank airline and their staff for outstanding service.",True,,Business,Economy Class,Delhi to Amsterdam,May 2019,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""done with KLM and Delta""",2,2019-05-17,"This International Delta flight was operated by KLM on the return way. I missed my connection due to delay in Berlin at take off and was off-put by the just okay behaviour of the crew. Messy on boarding, very light apologies when we started to face heavy delays, scarce information, except at the very end. At  Schiphol airport, the experience shifted from average to bad. My flight got rescheduled though Atlanta, not what I wanted, with no means to change. Pretty rude, snarky people and I got a 5-euro voucher compensation for snacks.  I got to the new lounge. Icy reception from the lady at the entrance. At that point, I had reached a point of frustration where I wouldn't want to go through the KLM website. I tried as an experimental thing is there a way I could ask to talk to one of these human beings, and just share my experience (and name and ticket) via an actual conversation, so that it would end up being logged somewhere? TI had to press a button ""Other requests"" and find out that I was #3 in the queue before someone would talk to me. But since there was no actual way for anyone to identify me I  finally approached someone. Quietly and politely. She acted quite professionally but said she could do nothing for me unless ""I would go on line and fill a form"". Wonders of rationalism. I am done with KLM and Delta. I booked my next flight via Lufthansa.",True,,Business,Business Class,Amsterdam to Seattle,May 2019,4,2,,1,2,,,False
"""Shocking customer service""",3,2019-05-16,Manchester to Delhi via Amsterdam. The poor relation in business class travel. Shocking customer service when our flight was delayed all other connecting flights overbooked - re-routed us to another airport - had to arrange our own taxi to drive over 300 miles - we had a 10 hour delay and will find a loop hole to avoid any compensation - blaming re-routing air traffic out of their control. Much better airlines who care and follow up professional. Wouldn't fly again BC or indeed recommend.,True,,Business,Business Class,Manchester to Delhi via Amsterdam,May 2019,2,3,"<span class=""star fill"">3</span>",1,2,,1,False
"""hot and stuffy during boarding""",7,2019-05-14,Not Verified |  Amsterdam to Oslo. Flight KL1147 was delayed by 1 hour. The first reason given was “late arrival of incoming aircraft”. The second reason was “strike in France”. The third and later excuse from the flight deck was “new system of air traffic control”. I had preciously noted that this week this flight had been delayed regularly. Inside the cabin it was extremely hot and stuffy during boarding. It was a fairly new plane and the purser had to be told by a cabin crew how to shut the overhead lockers. Apart from this it was a good flight.,False,Boeing 737 800,Couple Leisure,Economy Class,Amsterdam to Oslo,May 2019,3,4,,3,5,,5,True
"""They overbook flights""",1,2019-05-13,Amsterdam to London. Never fly KLM. They overbook flights leaving your journey stressful and unplannable. Was not communicated to me at all why I couldn’t check in my flight remotely online when I got the hint and then going to airport I wasn’t given a seat.,True,,Solo Leisure,Economy Class,Amsterdam to London,May 2019,1,1,,1,1,,,False
"""never fly with KLM again""",1,2019-05-12,"Berlin to Amsterdam. I will certainly never fly with KLM again. The flight wasn’t a nightmare but it was definitely one of the worse ones I’ve been on. While it was severely delayed that is not why I am rating it so low. My issue with the flight lies mainly in the impolite attitude of the stewardesses and the horrendous food. Flying in business class I expected the food and service to be at least somewhat decent but was thoroughly disappointed. Not only were the stewardesses impolite but also almost shouting to each other, which got rather annoying after a short while. The business class passengers were only offered a small cup of tea once during the entire flight, as far as beverages are concerned. The food was also worse than most economy class meals I have eaten in my life.",True,,Solo Leisure,Business Class,Berlin to Amsterdam,May 2019,3,1,,1,1,,,False
"""Pleasant, nice staff""",9,2019-05-12,"Gdansk to Split via Amsterdam. A nice KLM journey, all in scheduled time, without problems, like for budget flight on a short distance, good service. Pleasant, nice staff. I have made several KLM flights a week, still the same sandwich is tiring, however it was not a big problem.",True,,Solo Leisure,Economy Class,Gdansk to Split via Amsterdam,April 2019,4,5,,4,5,,,True
"""never will fly KLM again""",1,2019-05-09,"Helsinki to Amsterdam. My first experience with KLM was about 2 years ago ( AMS-Malaga & return ) and it was horrible. On May 1 I was re-booked by Finnair to fly with KLM due to a delayed flight from BKK. On board food was tasteless plus a horrible service provided. Had 1 hr 40 minutes lay over in HEL which I thought more than enough time to transfer my luggage from Finnair to KLM aircraft but it did not. Claim missing luggage report made at KLM arrival service desk at Schiphol, they sent me to Swissport office at arrival to make my report despite flying in their KLM aircraft. Was very nice of Swissport staff escorted me back to KLM desk and explained to them that it is their responsibility for this loss but they refused at first.  To sum up, if it were not a re-booked flight, i would never get to experience KLM and never will fly KLM again.",True,Boeing 737-300,Solo Leisure,Business Class,Helsinki to Amsterdam,May 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""decade behind competition""",1,2019-05-09,"Montreal to Amsterdam. Horrible business class seat. This aircraft was in the old business class cabin configuration, and I must say that I never would have thought of a frontline European airline being able to offer such dysmal seats and amenities. I have seen these seats previously over 10 years ago in some other airlines in old planes like MD-11, but nowhere else in 2018. Not a lie flat, but angled seat with a tiny pivoting TV screen. Very difficult to sleep in! I understand KLM is about to (or has already) replaced now the seats but still in late 2018 this was incomprehensible how they even dared to offer such service in business class - a decade behind competition.",True,A330,Couple Leisure,Business Class,Montreal to Amsterdam,August 2018,1,3,"<span class=""star fill"">1</span>",5,1,,1,False
"""I was well cared for""",9,2019-05-08,"My partner and I were travelling from Rome to Edinburgh via Amsterdam on 7/5/2019. Unfortunately, the flight from Rome was delayed due to factors outside of KLM's control, and we missed our connection. The KLM team were very professional and helpful. They apologised to us in person on the flight and advised us that we would be put up in a hotel overnight and rebooked onto a flight the next morning (there were no flights to Schiphol that night after our missed connection). The staff on the flight gave us instructions on how to use the appropriate self service terminals within Schiphol to obtain our vouchers for accommodation, transport and food overnight. Through the terminal at Schiphol, we were easily able to check in for our flight the next morning (already rebooked for us), select our seats, and print vouchers for a hotel stay, airport food and a shuttle bus to and from the hotel. The vouchers for food worked at the terminal and transport to the Ibis hotel was efficient and straightforward. On arrival at the hotel, there was a special check in desk for delayed KLM customers and we were served promptly and professionally, with a timetable provided for the shuttle bus the next day. Our room was pleasant and transport to the airport the next day was once again straightforward. The hotel stay even included dinner and breakfast, though we did not partake. This was my first time flying with KLM, and I am pleased to say that I was well cared for, especially when we were delayed. The cabin crew were lovely and did their best in a difficult situation. The logistics of the rebooking and overnight stay were impressively handled. I would not hesitate to fly with KLM again.",True,,Couple Leisure,Economy Class,Rome to Edinburgh via Amsterdam,May 2019,4,5,,4,5,,,True
"""a below par performance""",7,2019-05-08,"I am a fairly regular and satisfied user of KLM in Business Class, albeit normally long haul. On this occasion it was a relatively short flight from Amsterdam to Malaga with my family. Check in was speedy but no notification was given that there was an aircraft type and configuration change (already known at check-in by the way). Consequently it came as a surprise when we boarded to find that some of us had been re-assigned. One could argue that we should have checked our seat assignments at check in. My excuse is that I have never experienced an unannounced seat re-allocation in all the 20 years or so I have travelled with KLM. Advance warning of the fact would have been welcomed. Lounge was adequate. Boarding procedure reasonably adequate. Comfort factor in Business Class was no more than one can expect on European flights these days! Cabin crew friendly but lacked concentration. In a cabin of 11 passengers the Purser somehow managed to forget to serve both my wife's and my meal. These things can happen, although one can question why in such a small cabin. If we were not regulars on KLM it could have left a very poor impression of the airline to a newcomer. All in all I think it is fair to conclude that on this occasion it was a below par performance for the fare paid.",True,Boeing 737-800,Family Leisure,Business Class,Amsterdam to Malaga,April 2019,3,3,,4,3,,,True
"""Will never fly KLM again""",1,2019-05-07,"Bristol to Prague via Amsterdam. My flight was delayed from Bristol, so missed our connecting flight, spent 8 hours in Schiphol, then flew to Prague alone and spent the night and next day on my own while the rest of my party stayed together, got a nice hotel and €250 compensation. Apparently I wasn’t eligible for compensation. Rude staff. Worst airline I’ve ever flown on. Will never fly KLM again.",True,,Family Leisure,Economy Class,Bristol to Prague via Amsterdam,February 2019,4,4,,1,1,,,False
"""customer service of KLM kept silent""",1,2019-04-30,"Bangkok to Amsterdam. Some delay, chaotic incheck and rude staff. Lack of meals onboard especially when you sit in the back of the airplane. No extra services (like in the past). Only sorry or arrogant behaviour. Seats that malfunctioned during the flight. Staff didn't stop her but encouraged her. Gave her a VIP treatment and me the cold shoulder. Also the only language they were willing to speak was English. So far customer service of KLM kept silent although they stated that within 10 working days there's answer.",True,,Solo Leisure,Economy Class,Bangkok to Amsterdam,April 2019,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""Unwilling to do anything""",1,2019-04-30,"I flew to Venice to enjoy a week of paragliding with some friends. When I booked the ticket, I had to pay extra for checked baggage (standard for most airlines) but KLM decided not to load the baggage onto the aircraft. This looks like a new little trick to make extra cash. Overbooking the bagage and then send it via the next flight. While we were waiting to board the aircraft, I actually saw my luggage being handled by bagage handlers, it was at the aircraft. KLM did not load my baggage, it was not by error or mistake, but by decision. Obviously I was very surprised that my baggage were ""delayed"". It took me 2 hours at the the lost baggage counter to complete the lost baggage claim form. I was traveling with two other persons, so they also had to wait. I'm not going to go into detail, but you can imagine the repercussion of this. The next day was Easter Sunday, not a single shop was open. I went to Italy to paraglide, but that's not an option if you don't have your paraglider. So in an instant my holiday was ruined. A financial loss that does not get covered by the airline or insurance. The complete lack of empathy of the customer service is amazing. Unwilling to do anything other than telling me I have to wait. Lying to me that the bagage will be delivered within 24 hours while they were fully aware it was a public holiday and nothing will be done. I offered to fetch the baggage myself at the airport, but that was too much trouble for the customer service employee to get that organised. So she just lied to me and said that it was not possible and the baggage is probably already on its way. It arrived 2 days later. I decided to file a complaint, hopeful that I could get a reason why my bagage was not loaded onto the aircraft. This is the most disgusting service I ever experienced. Basically they copy paste text from your complaint and add ""We are sorry for"" or even better ""I am concerned to read about"" in front of it. I had to ask the person to reread my complaint as their response made no sense. They offered me a 100 euro voucher which I turned down, what an insult. I don't measure how well a business runs, I measure them how they resolve a problem. The only response so far were ""We are sorry for your inconvenience""",True,Boeing 737,Solo Leisure,Economy Class,Amsterdam to Venice,April 2019,3,3,,1,2,,,False
"""I would fly with them again""",8,2019-04-28,"The staff were very friendly on the planes. The KLM app was a lifesaver and had all the information we needed so would definitely recommend people downloading this app when flying. On our way there the plane took off 40 minutes from the time it was suppose to and on the way back it took off 45 minutes from when it was suppose to, there wasn’t too much difference in the time we landed as it was only about 10-20 minutes difference but this was slightly inconvenient due to our transfers and pick ups waiting. On the flight home the airline overbooked and were trying to get people to get on another flight, they also started saying they wanted to check in carry on luggage and one man working for KLM lied and said that we were all only suppose to have one carry on and not another small bag- just an item like a purse or an umbrella, not a backpack, I looked this up immediately after and could see clearly on the website that it stated we were allowed a carry on luggage bag to go in the top and another small bag (40cm etc) that can fit under the seat in front of you which means he definitely only said it because they over booked and wanted peoples hand luggage checked in which was a bit sly. Overall all though it got us to where we needed to be safely, the staff were very nice, the snacks on the plane were tasty and it was good. I would fly with them again!",True,Boeing 737,Family Leisure,Economy Class,London to Amsterdam,April 2019,4,4,,3,4,,,True
"""very pleasant flight""",10,2019-04-27,"Smooth ground service, attentive, smiling and capable cabin crew. You do not encounter complimentary wine in many short haul flights, their Sauvignon/Chardonnay accompanied this flight very well. Wraps were served. No complaints at all. A very pleasant flight.",True,Boeing 737-700,Couple Leisure,Economy Class,Berlin to Amsterdam,April 2019,5,5,,5,5,,,True
"""appalled by customer service""",1,2019-04-26,"London to Rio de Janeiro  via Amsterdam. I am so appalled by the customer service of this company. I travelled with them twice in 2 years and both times they delayed my luggage. After an 11 hour flight I was told that I would be missing my luggage for 2 days (and both were 6 day trips). What was more annoying was that on my 14 hour journey to Rio I was not allowed any check in pieces so I packed everything for hand carry. I was then told I had to check it in. I got an email when I landed to say only my husbands luggage was delayed, which meant I wasted time at the carousel waiting for mine. When I checked with the counter mine was also delayed. They promised to deliver in the next day but it actually came almost 48 hours later. I expected a decent compensation since this happened the second time but they didn’t even offer a discount voucher or money to make up for it. They have ruined my holiday twice now and I will never be flying with them again. I tried calling them and speaking to them several times but it was a nightmare.",True,,Couple Leisure,Economy Class,London to Rio de Janeiro  via Amsterdam,April 2019,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""never again fly with KLM""",1,2019-04-25,"Southampton to Amsterdam. This company should not be operating. They issued the wrong ticket, misleading me in my luggage allowance and then never followed it up to say it was wrong, followed by a suspension of service, moving our flight to a different company who’s luggage policy is completely different to theirs meaning a smaller amount of kilograms without ever informing me. When I dealt with their customer service, they refused to put a manager on the phone and were absolutely appalling saying my options are to get a full refund ( meaning I would lose all my hotel booking money for the holiday) or just buy extra luggage allowance from the new company without any contribution towards it. I will never again fly with KLM and will never recommend to anyone. They caused a lot of upset days before a lovely holiday!",True,,Couple Leisure,Business Class,Southampton to Amsterdam,April 2019,1,1,,1,1,,,False
"""smooth ground service""",8,2019-04-24,"Amsterdam to Berlin. As a foreigner who lives in Amsterdam, KLM eventually became one of my favorite airlines. But their 737-700's are pretty worn and outdated that all beg for renovation or retirement. Upgrading to Economy Comfort usually helps, in terms of better seat pitch, however for short-haul flights like AMS-TXL this is not a deal breaker anyway. I was a bit disappointed by their single-bite sandwich this time, but a full board drinks selection was alright, smiling faces of cabin crew and smooth ground service. You can not break many points when you see such a great crew each time.",True,Boeing 737-700,Couple Leisure,Economy Class,Amsterdam to Berlin,April 2019,4,5,,5,4,,,True
"""good crew and hospitality""",8,2019-04-24,Amsterdam to Helsinki. Very good crew and hospitality. Tasty foods and cakes. Smiling and happy crew. On time performance. I wish i have more food or on time purchasable foods.,True,,Solo Leisure,Economy Class,Amsterdam to Helsinki,April 2019,5,5,"<span class=""star fill"">1</span>",5,3,,1,True
"""Staff were so obnoxious""",5,2019-04-22,"Johannesburg to Manchester via Amsterdam. Poor service at check-in desk in Johannesburg, I  checked in 2 hours before boarding time. I was told by the staff they are waiting for seat, when I asked how long they didn't know. After waiting for 30 minute  asked what was going on and was told the flight was over booked, had no seat I will have  to fly the following day. Staff were so obnoxious no apologies nothing, then i was told i should have checked in online thats why i had no seat. I insisted on speaking to manager in charge she was also of no help. Cabin staff took their time to answer call.",True,,Family Leisure,Economy Class,Johannesburg to Manchester via Amsterdam,April 2019,3,3,"<span class=""star fill"">4</span>",1,3,,4,False
"""Service totally absent""",4,2019-04-17,Paris CDG to Amsterdam with KLM. Average service for the Class. Some delay at CDG. Priority passengers must do their own check in. The airline lost my baggage. It has been 4 days and have not been contacted by the airline. Service totally absent.,True,Boeing 737,Couple Leisure,Business Class,Paris CDG to Amsterdam,April 2019,1,3,"<span class=""star fill"">1</span>",1,3,,,False
"""Great customer service""",9,2019-04-17,"Edinburgh to Amsterdam via Helsinki. Great customer service on board, food is good enough. Had some trouble catching my connecting flight on my way to Edinburgh (which was mostly on me to be honest, but plane arriving a bit late was a part of it), but absolutely no trouble on my way back home. Every flight attendant was very nice and considerate, and kept on a smile for the customers, even when busy.",True,,Solo Leisure,Economy Class,Edinburgh to Amsterdam via Helsinki,April 2019,3,5,,4,5,,,True
"""half an hour late departing""",8,2019-04-17,"I got from Oslo to Amsterdam without incident. The catering was OK. However, the flight which was operated by Stobart was half an hour late departing. The crew spoke english with a strong Irish accent which was difficult to understand. The KLM booking site needs improving and the “ welcome home” email did not work.",True,Embraer,Solo Leisure,Economy Class,Oslo to Amsterdam,April 2019,4,4,,4,5,,,True
"""will never fly with them again""",1,2019-04-16,"Beijing to Newcastle via Amsterdam. The actual flight was ok. Nothing special. But the worst part of this whole ordeal was the way they handled things behind the scenes. On my way to Newcastle they lost my bag. Ok no problem. Mistakes can happen. I get my claim reference number and then get a text the next day that my bag will be arriving. I go check for the bag they said they left at reception and it is the wrong bag. In my description of the bag I said that it is a hard shell gray suitcase. The bag that showed up was a soft black bag. I call KLM letting them know that the wrong bag showed up and they tell me that I have to bring the bag back to the airport. I tell them no because it was their mistake and why should I go out of my way on my 13 day vacation to fix their mistake. They apologized and said they would send someone over to pick it up. In my 13 days in Newcastle I probably called them over 27 times. Each time being told that they are still looking for the bag. I come back home after my trip to Korea and keep calling. Finally one component employee let's me know that they have actually put the search for my bag on hold because I hadn't returned the wrong bag. Mind you, this is over 2 months now and no one has ever mentioned this to me in my previous calls after the first call I gave them when they delivered the wrong bag. I told them that I have told a KLM representative to pick up the bag and they said that they would. They apologized and sent someone over and then a few days later my bag arrived. I have never been so stressed about travelling until this. I wasn't unhappy about them losing my bag, but was extremely frustrated with the KLM handled the whole situation. Each time I called, it seemed that the employee was more confused about my situation. My phone calls consisted of me asking them to open my case for the search which they said they would request their supervisor, but my case was only opened 2 months later. Each employee guaranteed the case would be opened, but it was all a lie. Communication is not a quality the company has within their team. My friend has also flown with them recently to visit me in which both of her flights got cancelled. No notification was given about these cancellations until the actual day of the flight and they also lost her bag on her way back home. I couldn't believe it when I heard that this happened. I will never fly with them again.",True,,Solo Leisure,Economy Class,Beijing to Newcastle via Amsterdam,January 2019,4,4,"<span class=""star fill"">4</span>",1,1,,,False
"""Excellent customer service""",9,2019-04-12,"Excellent customer service desk of KLM! We needed to reschedule some tickets, due to the problems with Jet Airways. When you call their customer service center, they picked up the phone in 1 minute - - they know already based on my  phone who I am - for whom I  booked - the problem and - within 2 minutes they solved the problem and before I  hang up I had new tickets in my mailbox. Needed them three times in the last week. Three times really excellent service. Costs a bit more, but worthwhile.",True,,Business,Economy Class,Amsterdam to Mumbai,April 2019,,,,,4,,,True
"""Will not fly with KLM anymore""",2,2019-04-09,"Amsterdam to Montreal. I had a bad experience during my last trip. I was supposed to initially board on an AtlasGlobal plane from Istanbul to Amsterdam, and then after 2 hours of layover get on the KLM plane towards Montreal. Original plane takeoff time in Istanbul was scheduled at 10:40 AM , but the boarding did not start till 10:50 AM without even updating the billboard notifications. After everyone got boarded on the plane it took a long time for it to be allowed to take off (about 2 hours delay). Therefore, when we got to Amsterdam Schiphol airport we had only 20 minutes to pass security and run for the KLM flight. So had to run from 1 end of airport to the other (including running down the stairs). The plane was already boarded and we barely made it. After the plane landed on Montreal and got internet, we saw a notification on KLM mobile app that the baggage did not make it in time to the airplane. After going through a lot of forms and extra wait and stress we were able to file a delivery request for our baggage as we live in Ottawa which is 2 hours driving distance from Montreal The next day, after a long unhappy flight experience, we got another notification mentioning that our baggage is still on its way, and we should go to KL baggage service desk at ""the airport"". I wish this was a bad joke but it is not. Is it really ok to send such confusing and uncanny notifications? I don't think so! Will not fly with KLM anymore and suggest you do not either.",True,,Solo Leisure,Economy Class,Amsterdam to Montreal,April 2019,5,5,"<span class=""star fill"">3</span>",3,2,,,False
"""no menu for Business class""",4,2019-04-08,"Singapore to Denpasar. I am a platinum member on Finnair and I have never encountered such awful service on an airline. I flew KLM a few times in the past (even this same route), and it was actually pretty good. I know this flight was different when the stewardess told me ‘We don’t do that in this route’. What they don’t do for this 2.5 hour flight, no blankets, no menu for Business class, no chocolate desert for business class, limited choices for food on business class (we were given one choice). It took them 20 mins to get me a cup of tea, and no choices of the tea bag. I could hear the flight attendants laughing  and chatting in the galley. If KLM don’t intend to serve business class on this route don’t sell it as business class!  Seats were OK, comfortable but lacking storage space and privacy. Entertainment system was very good and selection was amazing.",True,Boeing 777-300,Couple Leisure,Business Class,Singapore to Denpasar,April 2019,3,1,"<span class=""star fill"">4</span>",4,4,,,False
"""Next time another airline""",4,2019-04-07,"San Jose to Amsterdam. Quality of the catering in the business class could not be worse. The dinner was served about 45 minutes after take-off, the whole dinner at the same time. There was nothing to choose. The food served was not suitable for me. Soup was not warm. The dessert was about the cheapest stuff, a very small vanilla pudding. Next time another airline.",True,Boeing 787,Business,Business Class,San Jose to Amsterdam,March 2019,4,4,"<span class=""star fill"">4</span>",4,1,,,False
"""steady decline in quality""",5,2019-04-04,"Not Verified |  Birmingham to Sao Paulo via Amsterdam. I've been flying with KLM for about 10 years and have seen the steady decline in the quality of service. Last trip booked reminded me to leave KLM as a last resort from now on. Booked flights for me and my wife to Brazil. We chose the option with no checked luggage as we're only going for a week. Then I added one piece on top of tickets, for £60. All seemed fine, until they tell you after payment that the £60 was only for the return flight! Fair enough, so I ask to add one on the way out, and surprisingly I can't because it's a FlyBE / AirFrance flight. What kind of airline sells tickets for it's partner airlines but not luggage allowance? Thanks to that 'clever' service, we're bound to whatever they'll charge us at the airport. Next time, Lufthansa it is.",False,,Couple Leisure,Economy Class,Birmingham to Sao Paulo via Amsterdam,April 2019,3,3,"<span class=""star fill"">3</span>",3,2,,2,False
"""Overall really nice""",8,2019-03-29,"I used KLM from Düsseldorf to Osaka via Amsterdam and on the return flight as well, it was my first time using this airline and i can only recommend it! The planes were punctual, the cabin crew very friendly, the food was ok (for plane food) and i had enough leg space. They have less shows to watch compared to Lufthansa (they have complete seasons instead of random episodes like KLM) but that didn't bother me that much. Overall really nice and i would definitely use it again.",True,,Solo Leisure,Economy Class,Osaka to Düsseldorf via Amsterdam,April 2018,5,5,"<span class=""star fill"">3</span>",5,4,,,True
