header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""a rather disappointing experience""",3,2017-06-23,"✅ Verified Review |  
Booked three AY flights but ended up flying not a single AY plane. Vienna - Helsinki - Kemi-Tornio and Helsinki - Vienna in Economy last July. At the time of booking all three segments were to be operated by Finnair jets. Since then obvious cost cutting measures have set in and the domestic HEL-KEM segment was outsourced to Norra, which operated an old and tatty ATR-72 turboprob on this 90 minute segment, while the VIE-HEL and HEL-VIE segments were now operated by LCC carrier Air Berlin (with a Finnish cabin crew). It was the first time I flew (or actually did not) Finnair since they changed to a low cost service model. Everything is extra (checked luggage is extra, reserving even a middle seat at the back incurs extra charges, booking directly with them on their website incurs an extra service fee and snacks and drinks are for a charge). However water, coffee, tea and blueberry juice are still complimentary. While the Air Berlin segments proved to be quite comfortable, as we were able to secure Comfort seats with better legroom at the front of the plane by checking in very early (and AY did not charge extra for these seats), the ATR-72 is very uncomfortable plane even for 90 minute flight with narrow seats. I normally try to avoid this type of planes. However legroom was good as well. Cabin crew was always professional but on the VIE-HEL segment not very interested and doing only the absolute minimum required (only one drink service on this 2 ½ hour flight and the “mandatory” in flight sales). Crew on the return flight was much better and active, doing two drink services and one water run while we waited for our delayed departure. Web check-in worked fine and Bag Drop in VIE was fast and friendly. However, no priority boarding was offered other than the initial Business Class only call. Situation for the return flight in HEL was completely different. Check-in was chaotic with the whole departure hall buzzing with hundreds of people waiting in various long lines or looking for the appropriate counter, also long lines for priority. Although very busy, only one of three priority counters dedicated to both Oneworld Sapphire and Ruby was open leading to very slow progress. However, a lot of AY personnel could be seen standing in the hall or chatting among themselves. So, obviously rather an organizational approach than a case of not enough agents available. Also, if you are not priority, everything is strictly self-service, including tagging your luggage. Surprisingly, security was very fast and efficient, so it seemed to be strictly an AY issue. Also, delays. VIE-HEL was on-time, while HEL-KEM was delayed 30 minutes. HEL-VIE boarded as scheduled, but then incurred a delay of 20 minutes due to incomplete paperwork and thus missed its slot which finally resulted in a 50 minute arrival delay. In addition, it took a further 30 minutes for the luggage to arrive at the belt with priority bags definitely not coming out first. Overall not a dismal, but a rather disappointing experience. Low cost service approach in the air and on the ground does not mix well with high AY fares. If I wanted to fly Air Berlin, I would have booked Air Berlin not AY. If wanted to fly in uncomfortable ATR turboprops, I would not have booked a Finnair jet service. I used to really like AY, but this experience was simply not good. Also, there seems to be high chance that you will actually not fly AY, even if you book an AY-operated flight.",False,A320 / ATR-72,Couple Leisure,Economy Class,Vienna to Kemi-Tornio via Helsinki,July 2016,3,4,,2,2,,,False
"""seat you get makes a big difference""",6,2017-06-17,"Flew Bangkok to Helsinki with Finnair. It's a budget airline, but a good one for long-haul. I didn’t realise it used a budget model, not even after I was asked to pay to select a seat. This means that you likely get the worst middle seat if you don’t pay, but it meant I was able to lock in good economy seats for a bit more. The first seat I chose was great but on the return flight I chose 41C, which had a high price due to being an exit row - legroom was no problem but it was right outside the toilets, with lots of light and noise, and a kink in the aisle led to people banging into me as I passed, so it was a terrible seat for sleeping. Even with the wonderful A350 on their Asia flights, the exact seat you get makes a big difference to comfort. Other budget elements include poorly-trained and slow check-in staff at Bangkok (although in Europe they were great), using airport gates that are too small for the aircraft, a very long speech at the beginning about all the services that they want to sell you - very informative but including the Finnish version, it must have gone for 20 minutes and you couldn’t access entertainment until it was finished, mediocre (but free) meals, and giving you a couple of free alcoholic drinks with the first meal but you have to pay after that. There was also a very limited movie selection but at least you can plug in a USB. Overall, though, it’s a very competitive option between Europe and Asia.",False,A350,Solo Leisure,Economy Class,Bangkok to Helsinki,May 2017,3,4,"<span class=""star fill"">3</span>",3,5,,,True
"""an excellent experience""",8,2017-05-23,"✅ Verified Review |  Oslo to New York JFK via Helsinki with Finnair was an excellent experience. First leg with A319. On time departure and arrival. Good seat comfort and pitch. Rather simple breakfast, but ok. Transfer and boarder control in Helsinki very easy and fast. Having oneworld Emerald status, I was able to use the Finnair's Premium Lounge, which is airy, spacious, with real good food. Only minus, as well on the planes, is the Nicolas Feuillatte champagne, which is not a favorite of mine. The other wine choice small but nice. Second leg on a A330-300, seat 2A. Seat has plenty of space and is for a single traveller one of the best. Only the foodspace in fully flat position is a little narrow. Service and food excellent, better than with many European competitors. Little late departure, but 30 minutes early arrival in New York. Would fly any time again with them.",False,A319 / A330-300,Business,Business Class,Oslo to New York JFK via Helsinki,May 2017,4,5,"<span class=""star fill"">4</span>",5,5,,,True
"""really enjoyed my experience""",9,2017-05-18,"✅ Verified Review |  Helsinki to London Heathrow. This was a Finnair plus upgrade flight. It is 10000 points for an intra European upgrade, so not to difficult to achieve, you could buy 10000 points for 120 euros if you are a finnair plus member. Most passengers on the flight seemed to be transferring from flights from Asia. The lounge in Helsinki (non - schengen area) has a sauna and shower area. Bit odd as it is unisex but I had the whole place to myself (after 6pm it is quiet). Fairly good range of food, drinks etc in the nearly empty lounge. Of particular interest was the finnish bread. It took a while for the plane to load and get airborne but once we did the service was good. Newspapers offered. Two different types of champagne. Good meal, salmon, bread, veg, berry pie for desert. Flight attendants very friendly and attentive, more drinks freely available. V nice Ittala glasses and cutlery. I think the economy seats are a non issue on a short flight like this because the middle seat is kept free, therefore you can work etc in privacy and have a bit more legroom. I understand that this is the norm on European business class flights. I really enjoyed my experience flying Finnair business class which was significantly better than economy class or a low cost airline. In my own view, it makes flying something to look forward to. It is worth paying about 120 Euros, I would say. What would be nice by way of improvement is if drinks could be offered before take off and a choice of food. I think there is a way of ordering the meal online, but you are not prompted to when you check in online.",False,,Solo Leisure,Business Class,Helsinki to London Heathrow,May 2017,3,4,"<span class=""star fill"">3</span>",4,5,,,True
"""they held the ongoing flight""",9,2017-05-15,"✅ Verified Review |  London Heathrow to Helsinki. First time on Finnair and they show BA how to do a lower cost model without angering customers. Amazing how when you have to pay for food in economy still offering free tea and coffee or blueberry juice. You can preorder a meal, which we did for our kid. The food was ok and along with the blueberry juice clearly Finnish. But the great thing was that we had a tight connection - 45 minutes - and even with the plane an hour late in taking off from Heathrow, having made up most of the time they held the ongoing flight. And Helsinki airport is a dream to change planes at. The crew were nice. For economy seats there was decent legroom, seat recline and comfort. I should also add that the call centre in Finland sorted a booking problem where we couldn't check in our infant son even though we bought a seat for him quickly and efficiently.",False,A320,Family Leisure,Economy Class,London Heathrow to Helsinki,May 2017,4,4,,4,4,,,True
"""going down more and more""",7,2017-05-11,"✅ Verified Review |  Nagoya to Milan via Helsinki. I have been flying very often with Finnair lately. I have always found kind and thoughtful staff, maybe a little cold because of the Finnish character, comfortable seats. The entertainment on the edge, too many prehistoric films we say, very little news. In my Last flight they have put new advertising videos for on-board shopping, overly long and boring and I could not turn off the obsolete monitor (to be renewed with more wider). The level of food we're getting is going down more and more. The snacks while flying just pretzel and chocolates, juices, coffee and tea.",False,A330,Solo Leisure,Economy Class,Nagoya to Milan via Helsinki,May 2017,3,4,"<span class=""star fill"">2</span>",2,4,,2,True
"""typical Finnish without too much smiles""",4,2017-05-05,"✅ Verified Review |  New York to Kuusamo via Helsinki. I was connecting from Montreal, where I already had received all boarding passes. My Finnair experience started in AA Admirals Club at JFK. It was nice, comfortable, and drinks and food were fine for my taste. Free WiFi. It had been renovated since my last visit few years ago. Boarding for Helsinki was done by groups. Plane was 7.2 years old Airbus A330 (OH-LTT). My seat and its surroundings were dirty, and wear and tear could be seen. Armrests and handset console looked disgustingly dirty. Champagne, water and juice were served as welcome drink. Finnair uses cool Finnish design glassware called Ultima Thule made by Iittala. Amenity kit, slippers (cool Marimekkko ones), pillow, blanket and water bottle were already on my seat. Take off delayed about 50 minutes cause of heavy traffic. Wine selection was good/decent and versatile. As a champagne lover, Nicolas Feuillatte Brut Grande Reserve was boring. Menu selection sounded much better than it actually was. Seared Cod was tasteless and presentation poor. Seat adjustments were limited and seat very narrow, especially for sleeping. Entertainment selection was ok, offering some nice new releases. Screen resolution poor and size small compared to new aircrafts. Best part was the free WiFi. I surprised some people sending them pics from the plane. Easy connectivity, and speed was fine for emails and WhatsApp chats. Breakfast was disappointment. Bakery fresh Bagel was hard and ice cold. Service correct, typical Finnish without too much smiles by older air hostesses. Arrival in Helsinki 15 minutes delayed. No additional security check, so I was quickly in the Finnair lounge. Flight to Kuusamo smooth, uneventful and arrival 15 minutes earlier than scheduled. My suitcase was first off the belt. Finnair offers correct, no “bells and whistles” product and service. A330 feels old and used.",False,A330-300 / A320,Solo Leisure,Business Class,New York to Kuusamo via Helsinki,April 2017,1,2,"<span class=""star fill"">2</span>",2,2,,5,False
"""a scandal, never again""",1,2017-04-21,"✅ Verified Review | Amsterdam to Oulu via Helsinki. Finnair delayed departure from Amsterdam. Missed the connection in Helsinki to Oulu. 45 minutes connecting time simply wasn't enough. Pushed on to an airplane to Rovaniemi, which was also delayed for 30 minutes, and then more than 3 hours in a bus to Oulu. During the whole delayed travel circa 5 hours extra, we were offered no drink and no food. We were pushed like cattle from 16:00 to 22:00 in planes and a bus without drinks and food, just to stay under 5 hours delay. So cheap of Finnair, while we paid 900 Euro per ticket. Finnair is a scandal, never again.",False,A321,Family Leisure,Economy Class,Amsterdam to Oulu via Helsinki,April 2017,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""some good food and drinks""",10,2017-04-16,"❎ Unverified |  Fast boarding and take off flying Finnair from Stockholm Arlanda to Helsinki. Drink on this short flight, friendly crew. Lots of leg room. Return used lounge at Helsinki. Great layout and some good food and drinks, no vodka though! Slight delay due to small fault but we were kept informed. Bags off very fast in Arlanda. Nordic efficiency. Crew both ways pleasant and polite.",False,Embraer,Solo Leisure,Economy Class,Stockholm to Helsinki,April 2017,4,5,,5,5,,,True
"""poor food choices onboard""",2,2017-04-14,"✅ Verified Review |  Flew Helsinki to Delhi with Finnair. Since the check-in at Helsinki airport the experience was not at level which could be expected. Rude check-in staff, poor food choices onboard and the ""breakfast"" was a joke. The flight attendants did a good job, but in general Finnair seems to have a lot to catching up to do other airlines with their product. The onboard movie selection was poor. Not worth paying the extra for business class product. On European routes the airline has become low cost carrier as well, unfortunately.",False,A330-300,Business,Business Class,Helsinki to Delhi,April 2017,3,4,"<span class=""star fill"">1</span>",1,2,,,False
"""Helsinki-Madrid sector was awful""",1,2017-04-13,"✅ Verified Review |  Our return flight was Bangkok-Helsinki-Madrid all booked in 'business class'. The Bangkok-Helsinki sectors were great, nice new aircraft, beautiful food and service. We could not fault it. Our Helsinki-Madrid sector was awful. I am a big guy, (190cm and 120kgs) hence I try to fly business class when I can. The Helsinki to Madrid was a normal economy seat, with a 32 inch pitch, even though I had paid for a business class seat! We had flown for 10 hours had a 2 hour layover in Helsinki and this was just simply not acceptable. It was an extremely uncomfortable 4 hour journey, when it should not have been. Unfortunately when I raised this point with Finnair Ops on our return sector (as again it was an economy seat) it has now become apparent they adhere to the United Airlines customer service ethos. The frustrating point is that the customer has no recourse. You buy the ticket in good faith (assuming business will resemble something like business class, in particular with leg room) and board the plane. It is not until this point you become aware the business class seat you bought is actually an economy seat! Once the airline have your money and you have flown (as you have no other option, after boarding), unless you are a signed up member of the particular airline, they could not care less. It is extremely unfortunate that the flight from Bangkok, like I said was brilliant, however this year I have advised my travel agent, no more Finnair.",False,A321,Couple Leisure,Business Class,Helsinki to Madrid,June 2016,1,3,,1,1,,,False
"""poor service during the flight""",1,2017-04-13,"✅ Verified Review |  Krakow to Shanghai via Helsinki. They delayed the flight due to unexpected reasons and rebooked my flight from HEL to PVG into HEL-HKG-PVG, I finally reached the final destination with 12 hours delay. No explanation at the airport, impossibile to call their service center, after several calls and more than one hour spent on this I received the information that I fly to HKG. No spmple explanation or notification about such change. At Helsinki airport Finnair told me ""you will fly through HKG"" and turned back. How good expample of proper altitude. Really poor service level during the flight.",False,A350,Solo Leisure,Economy Class,Krakow to Shanghai via Helsinki,March 2017,3,1,,1,1,,,False
"""cost cutter created this mess""",3,2017-04-12,"✅ Verified Review |  Vaasa to Malaga via Helsinki. I have always rated Finnair to be among the best ones with regard to comfort and service onboard. The latest trip with Finnair was private together with two of my family members. Unfortunately I have to change my opinion about Finnair with regard to cabin service, in this case between Helsinki and Malaga. The food service was very messy and we understood that we should have needed to pre-order something to eat. This is ok, but we were nowhere told that we need to do so! When I then asked if I can buy something from the menu, it took a very long time before we were served. The same also happened during our return from Malaga and then even worse. We hardly got something before landing in Helsinki. I like to point out here that this is not the fault of the flight attendants! They did their best, but obviously some ""cost cutter"" have created this mess!  Another issue is the very uncomfortable A321-200 plane. The space between the seats is very narrow. When the person in front of you puts down the backrest, you have no space to eat, drink and needless to say to move. However, with these narrow planes lock the back rests so they cannot be lowered down. To end this review I like to point out that it was not even cheap. More than 700 euros for this kind of trip.",False,A321-200,Business,Economy Class,Vaasa to Malaga via Helsinki,March 2017,1,3,,5,1,,,False
"""excellent staff""",10,2017-04-04,"✅ Verified Review |  Flew Finnair from Helsinki to Bangkok. Fantastic Business class cradle. Excellent staff. The A350-900 is a gem of a plane with mood lighting, fast air recycling, comfortable business class cockpit, great inflight entertainment. Seat 10A had a huge overhead baggage space, fully flat bed, many convenient position settings, great legroom, power sockets, 3 pin and USB and Bose noise cancelling headphones which were superb. Downside, free wifi was limited to one device and 60 minutes. A paltry €20 to get wifi for the full flight. Speeds understandably not brilliant but fine for email and browsing.",False,A350-900,Solo Leisure,Business Class,Helsinki to Bangkok,April 2017,5,5,"<span class=""star fill"">5</span>",5,5,,3,True
"""experience was mixed""",7,2017-03-23,"✅ Verified Review |  London Heathrow - Bangkok and Hong Kong - London Heathrow via Helsinki, all flights on A350 Business class, all flights on-time. Was very excited to fly Finnair as well as the A350! Experience was mixed, however. The service between London & Helsinki was sub business class standard, despite the same A350 aircraft on the route. There was no amenity or welcome drinks, even the staff seemed less friendly. On outbound flights, decided not to pre-select any meals as I wanted to pick on the day, however on first leg to HEL, only meal option available was pork based, and I do not eat pork. Added with the fact this was a morning flight and BA lounge in Heathrow lacking any decent food also, I actually went hungry for the morning. Luckily the Finnair lounge in Helsinki saved the day, as I was able to have 'breakfast' there. Lounge itself was very pleasant with nice decor and nice pods to sit and relax. Lounge was very busy on outbound, bit quieter on return early morning time. Added bonus was the showers and sauna. Which I had to try out and was rather pleased to have available. Longer HEL-BKK leg was better more business class like service, where I enjoyed a nice meal (had a duck orange pasta, which was superb) and tried to get some sleep for 9am arrival in BKK. Not sure if it was due to timing or the actual seat/flatbed being quite hard or the noisy full business class cabin, was not able to sleep more than an hour. Not sure why even light breakfast option had to be served a full 60 min before landing? Since it took me 5 minutes to finish it. Return flight from Hong Kong, was better and managed 5 hours of sleep. On flight back to London, had this time, pre-selected a kosher meal, which I found rather dull and uninspiring. They even served me in the same box and plastic cutlery it came with. Overall, this is a good hard product in business class, really appreciate the 1-2-1 layout, even with full cabins. IFE system was adequate even if choice was limited. The soft product/customer service and attention to detail could be improved. Would be happy to fly with Finnair again, if they keep the prices competitive, i.e below the mark of Emirates/Qatar/Etihad etc since their overall offering falls short of business class on those airlines.",False,A350-900,Solo Leisure,Business Class,London to Bangkok via Hong Kong,March 2017,3,3,"<span class=""star fill"">3</span>",3,4,,4,True
"""relatively good overall product""",8,2017-03-22,"❎ Unverified |  Helsinki to Delhi return twice over January-March 2017. The aircraft they use on the DEL route are their A330's with 2-4-2 configuration, the same they use on their longer routes to Japan and the US. Flights full both ways, on time, the usual legroom 32"" for long haul, friendly Nordic service with two Hindi-speaking cabin crew, full hot meal plus a snack served on each sector with full bar service (outbound 6 hrs, inbound 7 hrs from/to HEL) - you just pay for champagne in Economy - and a pleasant overall experience. When the price is right, Finnair is a good choice for Nordic travelers on the Delhi route due to quick transit times at HEL and a relatively good overall product. Nothing to write home about, but no serious flaws, either.",False,A330-300,Couple Leisure,Economy Class,Helsinki to Delhi ,March 2017,4,5,"<span class=""star fill"">3</span>",4,4,,,True
"""Finnair did not contact anyone of us""",1,2017-03-22,"❎ Unverified |  Berlin to Helsinki. So there was an airport strike in Berlin March 13-15. These thing happen. We were three people on a business travel. In the meeting the others' flights were cancelled on Monday, ours - never. During the 3 day strike Finnair did not contact anyone of us either by email, the app, telephone, SMS. The only noticeable thing was the check in (and all the information of the flight) disappeared from my Finnair app. Never since has Finnair contacted us. (Needless to say, the crew the way back was sour, the food only to buy etc.)",False,A320,Business,Economy Class,Berlin to Helsinki,March 2017,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""friendly, smiling and efficient""",10,2017-02-24,"✅ Verified Review |  Oulu to Helsinki. Easy check in with Finnair mobile app. Smooth boarding. Cabin fresh and clean. I had good legroom because a seat on the exit row. Complimentary coffee, tea, blueberry juice and water. It's enough in the 55 minutes domestic flight. Also I bought beer and some crisps. Excellent cabin crew who were friendly, smiling and efficient. Very nice experience.",False,A319,Solo Leisure,Economy Class,Oulu to Helsinki,February 2017,5,5,"<span class=""star fill"">4</span>",5,4,,,True
"""FA's professional and efficient""",9,2017-02-21,"✅ Verified Review |  Quite a nice trip from Helsinki to Budapest. FA's professional and efficient. Although one passenger caused chaos on boarding, FAs handled the situation quite well. A pity that Finnair is nowadays a cheap airline, although they want to be something else. A little bit something to offer instead of coffee/tea/juice would be nice.",False,,Solo Leisure,Economy Class,Helsinki to Budapest,February 2017,4,5,"<span class=""star fill"">3</span>",4,5,,,True
"""extremely impressed by the service""",10,2017-02-18,"✅ Verified Review | London to Rovaniemi via Helsinki. This was my first time ever flying Finnair, and I was extremely impressed by the service through the whole trip. I'm a pretty jaded frequent flyer, but was pleasantly surprised by the friendliness and professionalism of everyone from check-in to the lounge to the cabin crew, who were wonderful and truly seemed like they enjoyed their jobs. On every flight someone even made a point of recognising my OW Emerald status, which I never even get on British Airways (through which I have said status). The A350 is gorgeous and I found the Economy seats perfectly comfortable (unlike some reviewers), despite my general dislike of economy seats in general. Would love to try it to Asia sometime. The sauna in the Helsinki lounge was also the best way ever to get over a hangover.",False,A350 / A321,Couple Leisure,Economy Class,London to Rovaniemi via Helsinki,February 2017,5,5,,5,4,,,True
"""the worst flight experience""",1,2017-02-10,"✅ Verified Review |  I had the worst flight experience with Finnair. I bought a Finnair round trip ticket from Madrid to Kansai via Helsinki  although it was $300+ more expensive than their competitors on StudentUniverse, because they had shorter flight time (15 hours with one transit in Helsinki) and I really wanted to take advantage of my one week vacation to see my family. Once I arrive at the Helsinki airport (it was New Year's eve by the way,) I was told that my flight was cancelled. I had to wait in line 2 hours to be told by the service center staff that they cancelled the flight because they recently introduced a new type of aircrafts, and there were not enough pilots to fly this aircraft. I mean, what kind of an airline has shortage of their pilots, and if they are short on their pilots, why would they sell flight tickets? I was given two options at this point: take the same flight the day after, or reroute to Hong Kong, and go to Japan. I chose rerouting because I could get to Japan faster that way. In the end, I arrived at Japan with 12 hours delay from the initial plan and tired from longer flight time and increased transits. Of course I missed the New Year´s day celebration because of this. A week later, I go to the airport to go back to Madrid. Once they opened the ticket counter, I line up in order to have some time before heading to the gate, so that I can have the last breakfast with my family. However, when my turn comes, the ticket counter staff tells me that my seat is not found on their record. I show them all my travel documents and my printed itinerary. I had to wait in line another 1.5 hrs while they figured this out. In the beginning they told me I had to take a later flight. I insisted they would get me on the original plane because of work. Because this was technically a JAL flight (it was one of those weird flights where you buy tickets under a company's name, but it's actually ""operated by"" another airline), I was sent to JAL customer support center, where they found out that my name was not on the list because when they rerouted my first flights, Finnair did not do the necessary process required to get me on the return flight. A JAL staff was very helpful and she was the one who pressured Finnair to find me another seat in the original flight. In the end Finnair gives me a seat they could find in Economy comfort, which is a slightly better seat than normal economy. I was quite stressed because until the last moment they kept telling me they were not sure if I could get on board, and of course when they finally told me yes, I could barely say goodbye to my family because I literally had to run from the security check to the gate. In the end, I could get on the plane, and I was in my seat. At this point I was willing to get over this flight and have nothing to do with Finnair for the rest of my life. Then, while I´m reading, a couple comes to my seat, and asks me if I was sitting in the right seat. I show them my ticket, and they tell me, ""Oh no. We have the same ticket"" and shows me theirs. The cabin attendants had the nerve to tell me to move to Economy seat - (telling me it´s ""exactly the same seat"" which was a lie because the Economy seat has less leg room and inferior amenities) I had no choice but move to the inferior seat, really wishing that I had never chosen this airline.",False,,Solo Leisure,Economy Class,Madrid to Osaka via Helsinki,January 2017,2,1,"<span class=""star fill"">4</span>",1,1,,,False
"""an excellent product""",10,2017-02-10,"✅ Verified Review | Helsinki to Singapore with Finnair. Excellent A350 flight: the new business class seats are excellent and I slept soundly for 9 hours on a 11-hour flight. Flight attendants courteous and forthcoming. Food and drinks very good, and film and audio selection also very good, with a special mention of the Bose noise cancelling headphones. An extra bonus is the free WIFI provided by Finnair. Overall an excellent product that I can only recommend.",False,A350,Solo Leisure,Business Class,Helsinki to Singapore,February 2017,5,4,"<span class=""star fill"">5</span>",5,5,,5,True
"""not a world class airline""",6,2017-02-09,"✅ Verified Review |  Helsinki to Hong Kong. For a new aircraft (A350) on a popular long haul business route I was disappointed with Finnair, the seat is okay, similar to Cathay with the 1-2-1 layout but far less plush and a touch plastic. The food was very average akin to business class on a European flight, no amenity kits on a 10hr flight. Crew were mostly Chinese and friendly enough but this is not a world class airline. If you want real comfort, quality and service there are many better options, if it's cheap and you just need to sleep for 10h then it's not a bad option.",False,A350,Business,Business Class,Helsinki to Hong Kong,February 2017,3,3,"<span class=""star fill"">3</span>",3,4,,4,False
"""airline want to save money""",1,2017-02-08,"✅ Verified Review |  Brussels to Bangkok via Helsinki. From Brussels to Helsinki, a 2.5hr journey with 1 glass of juice or coffee, nothing to eat. Everything was on sale even for passenger with intercontinental ticket. Flight Helsinki to Bangkok too much interruption on our screen to sell things. Dinner 2hrs after the taking off, very poor and of bad quality - only meat, no fish or vegetarian. No second passage of bread. No service out of dinner and poor breakfast. Only water between 2 meals. Blanket and pillow, nothing else. The airline want to save money. Staff is polite and not responsible of the poor service.",False,,Solo Leisure,Economy Class,Brussels to Bangkok via Helsinki,January 2017,1,3,"<span class=""star fill"">2</span>",1,1,,,False
"""very satisfied""",8,2017-02-01,"✅ Verified Review | Helsinki to Bangkok with Finnair. 9 hour flight (AY89) fleet: A350 have an amazing feature that the cabin is better isolated for absorbing the noise, so its quieter than previous Airbus versions and the 777. The interior and toilets were clean, modern, fresh with beautiful colored LED lights. Service: Friendly and helpful. Free non-alcoholic drinks. Duty Free On-board shopping: goods, candies, make up in the catalogue. Before departure: before landing you get a warm wet towel with lemon smell to refresh yourself up. Spoken languages: English, Finnish and Thai. WIFI connection (paid). Food: Was basic but there is enough varieties to choose. Comes with a little dessert, and a baked bread. You can order an alcoholic drink like beer or wine. Entertainment: outside camera view and exploring map with features + tracking the flight status. Recent movies animation, action, family and asian movies. TV series and music (list gets updated while flying) 2 USB outputs for 2 jack outputs for headphone. You can borrow earphones (free). Nice service. Nothing negative. For a reasonable price you get everything you need. I was very satisfied.",False,A350-900,Solo Leisure,Economy Class,HEL to BKK,July 2016,4,5,"<span class=""star fill"">4</span>",4,4,,3,True
"""surprisingly good food in economy""",9,2017-01-26,"✅ Verified Review |  
Helsinki - Krabi and Singapore - Helsinki. Having heard lots of negative about their onboard service, I didn't expect much. Krabi flight, with an A330 (wifi enabled). Good flight, surprisingly good food in economy, overall good. Return flight from Singapore with the A350, fantastic all-Asian crew, great plane, and once again surprisingly good onboard catering. My wishes for the future would be: Improve movie selection on IFE. Full bar-round after take-off.",False,A350,Solo Leisure,Economy Class,SIN to HEL,January 2017,4,5,"<span class=""star fill"">4</span>",4,5,,4,True
"""I was very satisfied""",8,2017-01-19,"✅ Verified Review | Brussels to Helsinki. Short Flight (2h 35min) with Finnair. A319 seats were quite comfy and clean. Clean, modern, fresh toilets. Seat belts checked before take-off and landing. Public announcement and safety demonstration with video. Service friendly and helpful. Free non-alcoholic drink (possible to order light alcoholic drinks like beer or wine) for money. Belgian and Finn news papers / time magazines. Duty Free onboard shopping goods, candies, make up in the Finnair catalogue. For a reasonable price you get everything you need. I was very satisfied.",False,A319,Solo Leisure,Economy Class,BRU to HEL,July 2016,3,4,"<span class=""star fill"">4</span>",4,3,,,True
Finnair customer review,10,2017-01-17,"✅ Verified Review |  I travelled from Heathrow to Helsinki return with Finnair. Outbound was on a Airbus A320. This flight was full and left and arrived on time. The return was on the new Airbus A350 again leaving and arriving on time. The A350 is a very nice aircraft, very quiet and nice mood lighting. I had an exit row seat which gave masses of leg room. I am not sure this would be my choice of plane for long haul, my wife and I select our flights by seating configuration i.e .pairs of seats of which the A350 has very few, mostly 3x3x3 , which can be a pain over distance. There was full IFE on this flight which I did not use. Only coffee, tea and juice served .I did not make any purchases.",False,A320/A350,Solo Leisure,Economy Class,LHR to HEL,January 2017,4,4,,5,5,,,True
"""budget airline experience to national airline price""",2,2017-01-16,"✅ Verified Review |  Flew Bangkok to Stockholm via Helsinki with Finnair. Incessant babbling over speaker system by staff in broken English and 3 other languages for every unstructured and repetitive message. Poor entertainment selection, bad food and only served once in 12 hours, only one glass of wine, extensive commercial videos forced upon you and a 3 hour delay to boot. Budget airline experience to national airline price. Never again.",False,,Solo Leisure,Economy Class,BKK to ARN via HEL,January 2017,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""perfect example of Nordic efficiency""",8,2017-01-06,"✅ Verified Review |  Paris to Hong Kong via Helsinki. Check in in Paris was simple, quick, and efficient in Terminal 2D. Finnair ground staff was extremely friendly and welcoming. Flight boarded late but it was a very empty flight. Cabin crew distributed drinks, newspaper before take off and they asked some passengers to move so that everyone has a row instead of the middle empty seat. The meal was some sort of meat which was tough and not very nice. The crew though was accommodating. I tried my luck to ask for a green tea and the cabin crew was very apologetic that they did not have it. However, after 5 minutes, the senior cabin crew came with a glass of piping hot sencha which he told me was his collection from the hotel he stayed in the previous night! He later explained that green tea is not popular on the European flights so the company does not stock those but he always keeps several teabags for his Asian passengers. Arrival in Helsinki was early and the transit to the long haul flight has to be one of the easiest. The flight to Hong Kong was full and the atmosphere was very different. The crew are all Hong Kongers, the warmth and cheerfulness make a big contrast from the cool Nordicness on the European flights. The A350 has seats that are slightly small but comfortable. Cabin crew did a very efficient service - meal was not very tasty but they are very generous to fill your glass. Aurora mood lighting was a very nice addition and the cabin was markedly quieter than the 777s. A big hot breakfast, again, lacked taste was served slightly more than an hour before landing and flight landed on time. Bags were already out as I walked out from immigration. All in all another perfect example of Nordic efficiency.",False,A320 / A350,Solo Leisure,Business Class,CDG to HKG via HEL,December 2016,4,4,"<span class=""star fill"">3</span>",5,4,,4,True
"""direct flight cancelled""",1,2017-01-02,"✅ Verified Review | Our direct flight from Helsinki to Singapore got cancelled due to Finnair cost saving measures (flight wasn´t full enough to operate). This is already bad enough, but the worst part is that they can´t arrange alternative flights for my family until 3 days later. This means that we will be missing flights from Singapore to Sydney later this week. Alternative flights are not direct to Singapore, which was the main reason to book with Finnair to start with as I´m traveling with 2 young kids",False,,Family Leisure,Economy Class,HEL to SIN,January 2017,3,3,"<span class=""star fill"">4</span>",1,1,,2,False
"""cabin is very spacious""",10,2016-12-26,"✅ Verified Review |  Hong Kong to Helsinki. Intended to experience the new A350 of Finnair. Both flights were on time and eventles. Good entertainment system, specifically the flightpath information. Cabin is very spacious do to the lack of overhead bins in the middle of the business class cabin. Inflight cabin climate is comfortable due to the higher humidity. A359 is one of the new breed of aircraft which will be the template for the future.",False,A350-900,Solo Leisure,Business Class,HKG to HEL,September 2016,5,5,"<span class=""star fill"">5</span>",5,5,,,True
