header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""continued out of touch policies""",5,2022-03-09,"Although I could see some temporary justification for stopping all alcohol sales I don’t think it should continue. If you have issues with rowdy passengers just ban it on the routes that had problems. Whatever you do, train your flight crews to know that the ban was not COVID related. If COVID was your justification I would not still be able to purchase alcohol on international flights or in first class. A drink is a drink in terms of lowering masks to consume. American has always been my preferred airline but continued out of touch policies like this are why I am in the significant majority that still tries to think you are a good airline.",True,,Business,Economy Class,Memphis to Jacksonville via Dallas,March 2022,1,3,"<span class=""star fill"">1</span>",3,3,,4,False
"""AA is quite possibly the worst airline operating""",1,2022-03-08,"AA is quite possibly the worst airline operating. I never fly anything but Delta: I should have known better. This trip was random and the price seemed right for a first class ticket, given the time of year and time between when I booked it and the trip date. I was bumped from first class on my connecting flight because it was ""full."" Because I was bumped to coach, I was given a trip credit of $300. Upon calling and trying to get that amount refunded to my card, I was told that there was no way I could get that money back and I could only use it for future flights. Even when I explained I would not be flying AA again, I was denied a refund. So, a few months later, I booked a flight for my girlfriend with the intention of only using the trip credit. When I booked the flight using the trip credit #, the price did not reflect any credits. I canceled that flight immediately and rebooked it making sure that the credit was being applied. The website clearly showed me the difference on the screen and even had a message stating that the credit amount would be reflected on my credit card account. Several days later when the charge finally posted to my account, the credit was not reflected at all. After calling and being put on hold for nearly 3 hours total, I was told that the credit was not applied to my purchase and that I could not cancel it because it was over 24hrs and that the only way to use the credit was to book a new flight. There is more, but as it stands now, I will have to book another future flight to use my credit. Again, I never wanted to fly AA again but here we are. I would almost certainly fly Southwest or JetBlue before I ever fly AA again.",True,,Solo Leisure,First Class,Bozeman to Atlanta,December 2021,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Absolutely unacceptable!""",2,2022-03-07,"Not Verified |  Terrible experience! I booked my ticket via phone to confirm Covid restrictions. While on the phone proceeded to book my ticket for my spring break in March. The customer service representative and I started talking about sharing a birthday month in May. After reviewing my date in the email noticed it was the wrong month (May instead of March). I called back and was put on hold for 2.5 hours. When I spoke with a representative she told me it would be an addition 173 dollars. I told her it was not my mistake and should be on the recording. She put me back on hold for an additional 15 minutes to speak with her supervisor. When the supervisor answered he said “sorry man, there is nothing I can do. Absolutely unacceptable!",False,,Family Leisure,Economy Class,Flint to Daytona Beach,April 2021,1,1,,1,1,,,False
"""Customer service was rude""",1,2022-03-07,Was late to board from Charleston and Dallas. Customer service was rude. Seats were uncomfortable and disregard to military. Delta and United are cheaper and better quality. T-mobile does not get free wifi inflight.,True,Boeing 787-9,Solo Leisure,Economy Class,Charleston to Tokyo via Dallas,March 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""will never book with them again""",1,2022-03-07,"Not Verified |  This airline is absolutely the worst, they changed flight times and layover destination 4 times, changed gates 4 times. Over booked and I will never book with them again. We had a 7 hour layover in Dallas.",False,,Couple Leisure,Economy Class,Dallas to Spokane,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will boycott this airline until the day I die""",1,2022-03-07,Not Verified |  I will boycott this airline until the day I die. I have never experienced such rude staff and incredibly unorganized airline. American Airlines caused me to miss two flights in one day and caused me to have the worst travel day ever. I will never go through this company again. I rather fly JetBlue.,False,,Solo Leisure,Economy Class,Minneapolis to New Orleans,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""3 weeks to solve my refund request""",1,2022-03-06,"They delayed my flight 3 times after I arrived to the airport and even the last provided departure time was false, which caused me to miss my overseas flight, so I had to by a new ticket, a pricey one, and I’ve got home almost a day later. And after all, it took them 3 weeks to solve my refund request, and they still haven’t sent me an email, I saw ‘Not refunded’ when I was checking. Not to mention I still haven’t got any reply to the additional emails I sent them.",True,,Solo Leisure,Economy Class,Boston to New York JFK,February 2022,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""unacceptable treatment of an entire plane""",1,2022-03-06,Not Verified |  Plane Maintenance issue made us turn around. Ok. Then we got in line to get new flights set up. Ok. Then we got word the plane or a plane would be ready at noon. Ok. Got back in line rebooked another set of flights. But still taking the noon flight to Charlotte. Ok. Then noon comes and goes and they announce no plane and will update us at 12:30. Not ok and unacceptable treatment of an entire plane full. Probably just flying out if Dayton. Either way used to look firmware to an American Airlines flight as you were treated Great!! Not the case in this instance.,False,,Family Leisure,Economy Class,Dayton to Charlotte,March 2022,1,1,,1,1,,,False
"""Absolutely appalling customer service skills""",1,2022-03-06,"I have never met ruder people in my entire life then the desk workers this company has greeting you. They don’t even pretend to care about your issue or help you reach your flight. A woman, who refused to give her name, walked away from me as I was asking a question. My main issue is that I was in 1st class, priority, and my bag didn't arrive at my location! Was it because I got a free checked bag with priority? Because I got something free, it means we just don’t have to do our jobs? Absolutely appalling customer service skills. Something needs to be done. Seminars, workshops, I don’t know, anything to help these depressed looking individuals you put at the front helm of your business. I will be spending my vacation researching better airlines to use from now on.",True,,Business,First Class,Dallas to Jacksonville,March 2022,4,4,"<span class=""star fill"">1</span>",1,1,,1,False
"""I was not able to change my seat""",1,2022-03-06,"Not Verified |  I was not able to change my seat to the seat I needed. I was told that economy class B was the premium seat. I did not even have the opportunity to change my seat as I knew it would be very uncomfortable. The food they serve is beyond awful. I can understand it's a plane, but come one, step it up! The service was awful on the plane that I did not feel comfortable the way I was responded to.",False,,Solo Leisure,Economy Class,Los Angeles to London ,March 2022,1,1,,1,1,,,False
"""They never responded to our request""",1,2022-03-04,American issued a travel alert on the 26th of January for Washington Reagan for January 28 and 29th. We tried to rebook but were charged $1600 to do so. This directly violates American's Travel Alert Policy. We requested a refund of this amount when we returned to Washington. We complained to American afterwords by letter and got back three emails indicating that they could not reply in a timely manner. They never responded to our request.,True,,Family Leisure,Economy Class,Washington Reagan to Miami via Anguilla,February 2022,1,4,"<span class=""star fill"">1</span>",2,1,,1,False
"""canceled my trip""",1,2022-03-02,Jacksonville to Lynchburg. Long story made short. I had trip credit from previous trip that they messed up that’s why I had credit. Went to use my credit for a trip and I got to the airport to find out that they had canceled my trip and said it was my banks fault. They said my bank disputed the charge of $13.80 which was the difference of the trip credit I had to pay. My bank can’t dispute a charge unless I request a dispute. I had to purchase another ticket for more cost. I was trying to go home to my cousins funeral so I had to purchase a ticket. American Airlines made my trip worst. They refuse to give me my credit on another ticket saying it’s my banks fault. My bank sent me the email of the transaction. American Airlines lied. Never again will I. I will crawl first.,True,,Family Leisure,Economy Class,Jacksonville to Lynchburg,March 2022,1,5,,1,1,,,False
"""award for worst Customer service""",1,2022-03-02,"American Airlines takes the award for worst Customer service! They  delayed my flight twice, have us board the aircraft for +30 minutes when they do not have pilots, then we have to get off the plane, 45 minutes later you Cancel the flight.  When you cancel the flight, you can't give customers a straight answer, you can't give a refund you make it so difficult, you staff at the airport are worthless, they cannot direct me where my checked bag is located, all I keep being told is to go to Customer service.  AA does not care about the customers travel expense and the money lost all due to them canceling the flight.",True,,Family Leisure,Economy Class,Phoenix to Nashville,February 2022,4,1,,1,2,,,False
"""AA doesn’t care about customers""",1,2022-03-02,"I don’t even know where to begin with this huge travel fiasco I had to endure with a baby in tow.  American canceled our flights due to weather on 2/25/22. Okay, fine. We tried rebooking on the app several times, the flights kept disappearing and we get error messages. Call times were over 5 hrs. Finally get a call back from an agent the next day. The earliest she could rebook us for was 3/1 (four days after our original departure). In the meantime we’ve tried rebooking other airlines, and same error message kept happening. Not to mention flights were four times the cost with 11hr or more flight times as opposed to the 5 hr flight time we originally booked. We keep calling every day between Friday and Tuesday to see if anything else had opened up - nothing. Now we’re stuck in Miami for four additional days - racking up costs on hotel, meals, car rental, gas, diapers, etc.  We check in for our flights on the app Monday night and seats are confirmed. When we arrive at the airport two hrs early on Tuesday, the agent says we don’t have tickets. When she reviews our history, she notices the agent that rebooked us forgot to reissue our tickets. The agent puts us on standby.  When we get to the counter at the gate and explain our situation to the agent there, she says we have to wait, so we do. We later realize that the agent starts giving away seats to customers flying solo as they become available instead of following protocol (wait until all paying customers are checked in and then go down the standby list in order - we were the top 3 on the list). We ask her why and she says because they are in a rush and need to board the plane. That they cannot afford to wait for 3 seats to open up, they must give them away asap. Although 3 seats eventually became available, because the agent failed to follow protocol, we didn’t make the flight.  We return to the original check in agent and explain what happened. She was confused and confirmed that the staff person did not follow proper standby protocol. She rebooks us for the following day on Wednesday morning but cannot sit us together. I ask her about hotel and meal vouchers and she said she cannot do anything and for us to file a complaint. Yet another night at a hotel, missing work, school, and meal expenses. We arrive at the airport two hours early on the day of our flight so that we can speak to the agent at the counter about sitting us next to our two year old son. The agent says they cannot do anything for us and to “figure it out” when we board the plane with other passengers. We were so distraught by their refusal to help us that two passengers then volunteered to move so that we can be seated with our 2 year old. It was only at that point that Victor (the agent at the counter who refused to help us) then proceeded to change our seats. AA doesn’t care about families. AA doesn’t care about customers. All they care about is their bottom line $$$. I am disgusted by the lack of professionalism and empathy, gross negligence, refusal to follow proper protocols, refusal to provide customers with hotel and meal vouchers when they were the ones who messed up. The financial and emotional damages they caused us were too much to bear. I will never fly American Airlines again and I hope you don’t either.",True,,Family Leisure,Economy Class,Miami to Boston,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""not responsible for anything with their clients""",1,2022-03-02,"Horrible experience, despite not using the return they refuse to return the money because they do and cancel when they want after canceling throughout the afternoon until 1 am in the morning, they offered flight the next day without security if the flight would leave or not, I had to buy another ticket for fear of losing my job which I had to report to the next day, I missed flight connections I had to pay for the covid test again and I got home almost 30 hours later due to lack of availability of flights. Please do not buy with this company, they are not responsible for anything with their clients.  Horrible experiencia, a pesar de no utilizar la vuelta se niegan a devolver el dinero a pwsar de que ellos hacen y cancelan cuando quieren después de cancelar durante toda la tarde hasta la 1 am de la madrugada, ofrecieron vuelo al día siguiente sin seguridad si el vuelo saldría o no, tuve que comprar otro pasaje por miedo a perder mi trabajo al cual debía presentarme al día siguiente, perdí conexiones de vuelo tuve que pagar prueba de covid nuevamente y llegué a casa casi 30 horas más tarde por falta de disponibilidad de vuelos antes, Por favor no compren con esta compañía no se responsabilizan por nada con sus clientes.",True,,Solo Leisure,Economy Class,Quito to Tampa via Miami,January 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will be avoiding this airline""",1,2022-03-01,"Took this on a return flight from Miami to Austin. We had boarding group 5 plus I WAS an AAdvantage (cancelled my card as this was the last straw) when we arrived to the gate the attendant was on to group 6, she informed us we needed to go to the back of the line behind 8. I have flown this airline for many years (loyalist for 6 and was my preferred airline for all my work trips) according to the policy for your AAdvantage card we get preferred boarding. In the past the attendant would let me in if I the group had already boarded when I arrived. This time was different and seemed to be just her idea of what she wanted to do. To note I was polite as I get that airlines are short staffed and the team is spread thin however I am a paying customer and do not feel your staff are extending the same courtesy, in fact I felt embarrassed. To be abused by the staff when I spend my money is not my idea of money well spent and if I had friends that treated me this way I would not be their friend. I will be avoiding this airline at all costs going forward.",True,,Couple Leisure,Economy Class,Miami to Auston,February 2022,1,1,,1,1,,,False
"""treated so indecent by the staff""",1,2022-03-01,"Took an American Airlines flight to Hawaii in January for a long awaited trip. I have never been so berated or treated so indecent by the staff on this flight. For 6 hours they continuously announced 'sip and replace' your mask. Refused to give me a fork and knife to eat my salad (luckily I found a plastic travel ware I had) gave us only 1 beverage service on a 6+ hour flight and then tried to deny more water. When I had dropped something between the seats and my man tried to dig below and in the fumble his mask slipped a little below his nose instantly the attendant was like 'sir, your mask'. Are you serious?  If you are going to have a customer facing staff please coach them on how to be kinder to your customers. Unfortunately I won't be able to fly American again and have cancelled my 6 years in use AAdvantage card. Goodbye American!",True,,Couple Leisure,Economy Class,Los Angeles to Kona,January 2022,1,1,,1,1,,,False
"""Do not book from this airline, you’ll waste your money""",1,2022-02-28,"We booked first class from BUF to CLT and CLT to IAD. They changed our seats for our first flight but that’s ok because it seems they have to accommodate a senior disable person, what’s unacceptable is changing our seats again for our connecting flight from CLT to IAD 4 times and ended up downgraded. Do not book from this airline, you’ll waste your money.",True,,Couple Leisure,First Class,Charlotte to Washington,February 2022,1,5,"<span class=""star fill"">1</span>",1,1,,1,False
"""terrible communication and customer service""",1,2022-02-28,"Our jumper flight was cancelled so we just rented a car and drove. We then received a notification saying that our flight had been rescheduled. We didn’t make that jumper flight, because we had already drove. A couple hours later we received another notification saying that all of our flights were cancelled because we missed that one in which we tried to cancel online but it didn’t work. We then got to the airport at midnight and waited around until 3 am, we got on standby and were told that we were “guaranteed” a spot on the plane. Our gate changed and we had to rush to it, we didn’t check in for stand by and we were never told we had to when speaking to the man at the front desk. So we got there and we are now stuck in Texas for another day. There has terrible communication and customer service. The amount of times they have messed things up is getting ridiculous. I am never flying with American Airlines.",False,,Family Leisure,Economy Class,Portland to Dallas Ft Worth,February 2022,1,1,,1,1,,,False
"""Horrible!, not traveling with them again""",1,2022-02-28,"Not Verified |  American Airlines made us wait three days in Mexico due to a blizzard. Completely understand, but the connection flight from Cancun through Miami was impossible to connect if you were sat on the second half of the airplane. My family ran since we got of the airplane and we were 8 minutes before flight departure to the gate and they would not let us in, the gate closed 10 minutes before departure. We were 2 minutes late to gate closure. They were late on departing to Miami and they could not even wait a few minutes to close the connecting gate to San Francisco Horrible!, not traveling with them again.",False,,Family Leisure,Economy Class,Cancun to San Francisco via Miami,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I had to purchase 2 tickets for the same flight""",1,2022-02-28,Do not fly American. They stranded me in Jackson MS because they felt that ticket sales on my return flight were too low. They then “lost” my flight reservation in New Orleans and made me purchase another ticket at a premium price or risk getting stranded again. I had to purchase 2 tickets for the same flight. They will not refund the cost of the 2nd ticket.,True,,Business,Economy Class,"New Orleans, LA to Dallas, TX",February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Our flight to Hawaii has been changed multiple times""",1,2022-02-28,"You know, one wonders how it is even legal that airlines are able to drastically change flight times that take time away from vacations and leave the consumer with little to no choice for pre planned air travel. Our flight to Hawaii has been changed multiple times, each time with less desirable times/earlier departure, later arrivals, to get layover etc. We are currently sitting in Dallas which went from a 2 hour layover to 6 hours, only to become 12 hours! How is this acceptable service? Get it together AA. Some sort of mechanical issue to which the woman announcer says “it is out of our hands” really? I’m pretty sure this entire debacle is in your hands. These airlines need to be held to some sort of standard. It is ridiculous that they can hold us hostage and not hold up their end of a transaction that costs thousands of dollars. We would never have a booked a flight that took two days to get from Hawaii to Detroit. If we did it would have been at a greater discount. In this age of automated, non existent customer service we are left to vent our frustrations wherever we can. Therefore, American Airlines you suck.",True,,Family Leisure,Economy Class,"Honolulu, Hawaii to Detroit, MI via Dallas",February 2022,1,1,"<span class=""star fill"">3</span>",1,1,,,False
"""American get it together, covid is not an excuse""",1,2022-02-27,"Delay - sat at gate for a repair. Delay - had to abort landing, runway had heavy traffic. Ran to next gate for connecting flight only to have door shut in our faces, with gate agent saying sorry too late. We had more then 10 minutes to take off time. Planes are out dated. No beverages, no snack, no in-flight entertainment. Customer service was swamped, hundreds of people stranded by the delays. Our turn at counter, no hotels, no compensation. They would put us on another flight the next day on standby at 12.30pm or a flight at 7.20pm. Who cares - stranded with no clothes, no food, no place to sleep. Really American get it together, covid is not an excuse.",True,Boeing 737,Solo Leisure,Economy Class,San Antonio to Dallas,February 2022,1,2,,1,1,,,False
"""perhaps I got off ""light"" with American Airlines""",1,2022-02-27,"Not Verified |  After reading the reviews posted, perhaps I got off ""light"" with American Airlines. 8 hours late to final destination after they cancelled my flight and booked me on another airline. Charged me $30 dollars for a checked bag. Oh by the way the other airline also charged me for the same bag to the same destination.",False,,Business,Economy Class,Cedar Rapids to Orlando,February 2022,1,1,,1,1,,,False
"""never travel American Airlines again""",1,2022-02-27,"I will never travel American Airlines again. They lost my suitcase, never found it, and are not giving me any kind of reimbursement because I don’t have receipts for the items that were in my suitcase. They expect me to save receipts for every item I purchase over the last 5 years. They are also refusing to reimburse me for the items purchased on my trip. They state they only reimburse items purchased on my trip if they locate my bag. If they don’t locate my bag, they will give me just the claim amount for what’s in my suitcase, but you have to have receipts for them to give you any kind of claim amount back. So I got nothing back. Awful. Never again.",True,,Family Leisure,First Class,Austin to Aspen,January 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""wouldn't work with me at all""",1,2022-02-27,Completely unethical company taking advantage of the covid situation. I had to cancel my flights due to Covid and after spending hours (Waited for 2 hrs the first time then had to wait a day for them to call back then had to wait an hour for a supervisor) on the phone trying to talk to someone in order to use my travel credit they refused to apply it to my new flights and wouldn't work with me at all. They even refused to send me an email telling me they are denying my request so I can show my credit card travel insurance.,True,,Family Leisure,Economy Class,Los Angeles to Kona,March 2021,,,,,1,,,False
"""inept and incapable staff at American Airlines""",1,2022-02-26,"American Airlines decided to cancel our direct flights to and from Aruba, no refund (ending up having to pay more for these flights), and put us on the worst connecting flights ever through Miami and Charlotte. On the flight to Aruba we lost a whole day of our vacation because the staff are inept - and now on our way back we are currently waiting for 40 passengers that couldn’t plan their day accordingly and get to the airport to make it through customs in time - and they are holding up the entire plane. High chance we will miss our connecting back to NY and will waste more time in the airport due to the incompetence of the staff and airline. Every other airline would close the plane doors and take off since they have a schedule to follow - but the inept and incapable staff at American Airlines can’t do that. Also, they don’t even have TV’s on their planes anymore? Pay more its worth it.",True,,Family Leisure,Premium Economy,Aruba to Charlotte,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Spirit had much better service!""",1,2022-02-26,"Not Verified |  Horrible experience. Booked first class. Flight there, no problems. Flight back was supposed to depart at 11.30 pm. Was delayed due to not enough staff. Finally at 1.30am, they cancelled the flight. Could not get another flight until the following day and not first class or even seats together. Didn't get to the ticket counter about a hotel stay until after 6am - horrible. Will never, ever fly America again. Spirit had much better service!",False,,Couple Leisure,First Class,Las Vegas to Charlotte via Jacksonville,February 2022,2,1,,1,1,,,False
"""Terrible experience with American""",1,2022-02-26,"Not Verified |  Terrible experience with American. They first delayed my flight 4.5 hours, and then waited until 5 minutes before boarding to cancel the flight entirely, just giving everyone enough time to make new plans, get themselves to the airport, and get their hopes up before canceling the flight at the last minute with no explanation. At 1am they offer us a $12 food credit for the restaurants that are all closed, which was insulting. Terrible airline.",False,,Solo Leisure,Economy Class,Phoenix to Minneapolis,February 2022,1,1,,1,1,,,False
"""they can’t hold up like they used to""",1,2022-02-26,Its sunny skies at every location but I’m on day 2 of cancellations and delays without making it to the destination. It’s just them having a diminished fleet from covid and trying to fulfill increased demand without making it obvious they can’t hold up like they used to.,True,,Business,Economy Class,Charlotte to Madison,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Worst airline I have ever used""",1,2022-02-26,"Worst airline I have ever used. Nothing but canceled flights, delayed flights, and rude or unhelpful customer service. Delayed so many times we missed 2 different connecting flights. Switched to southwest and no delays.",True,,Business,Economy Class,Palm Beach to Dallas Ft Worth via Denver,February 2022,2,4,"<span class=""star fill"">3</span>",1,1,,1,False
"""So disappointed in American""",1,2022-02-26,"Not Verified |  So first my flight was delayed. I got to the airport at my normal time. I couldn't figure out the check in system. I am used to scanning my credit card for my boarding pass. I couldn't find the correct confirmation they needed. I stood and waited for help as two employees chatted. Finally got some help and they got me checked in and then told me I was 6 minutes late and couldn't check my bag. I had to wait 5 hours to fly out again over six minutes, which I was there on time! I fly at least once a month and have never had this happen. I don't plan to ever fly this airline again unless its my only choice. So disappointed in American. Im only in my destination for 2 nights and lost half of my vacation because of them.",False,,Solo Leisure,Economy Class,Kansas City to Austin ,February 2022,1,1,,1,1,,,False
"""worst experience I have ever had""",1,2022-02-26,"Not Verified |  This was the worst experience I have ever had dealing with an airline. Rude staff and the pilot was late making us miss our connection and they did nothing for the inconvenience expect book a flight for us that was the next day killing two days of our vacation, we had to get a room out of our own pocket. I urge you do not fly with them if I could give negative stars I would, one star is to good for them.",False,,Couple Leisure,Economy Class,St. Louis to Austin via Los Angeles,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Horrible airline! Rude staff!""",1,2022-02-25,"Horrible airline! Rude staff! Last minute cancellations. Wouldn’t even give us a hotel to stay in for my boyfriends birthday when they cancelled our flight, stranded us in a layover airport and expected us to wait 48 hours for a new flight to our destination airport in an unknown city due to their errors. Wouldn’t rebook us on a flight with another airline. Also, lost our bags! So we had to cancel our entire trip.",True,,Couple Leisure,Economy Class,Chicago to Dublin,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Never flying with American Airlines again""",1,2022-02-25,Never again! Berlin - Mexico City: Flight to Mexico got cancelled in advance without any notice. We got informed at the check-in / baggage counter at the airport that the flight does not exist. We had to organize an alternative flight ourselves. Cancún - Berlin (return flight) Super unfriendly passenger assistant at the check-in counter. Assigned separate seats across the plane to me and my partner on both long-distance flights. Didn't make any attempt / care to change seats after informing about flight anxiety. Never flying with American Airlines again!,True,,Couple Leisure,Economy Class,Cancún to Berlin via Philadelphia,February 2022,1,1,,1,1,,,False
"""Does American know how to run an airline?""",1,2022-02-25,"Does American know how to run an airline? I'm skeptical now, after multiple flights home cancelled due to ""weather"" at the last second and with no help or sympathy by employees. Really it should not take me sleuthing on the internet to find creative ways home. This is the third time last 4 flights with AA that I've faced long delays or cancellations. Time to reconsider flying.",True,,Business,Economy Class,Philadelphia to Chicago,February 2022,1,1,,1,1,,,False
"""inconsiderate, unprofessional and rude""",1,2022-02-25,"This was my worst experience. we arrived at Chicago late then they wouldn’t let us off the plane for an additional 10 min. Once we got off the plane we still had to wait another 5 min or so for our carry on valet bags. I got to my next boarding gate at 8:12 they. had already closed the door even though they knew the plane was late they didn’t let any of us on the flight they advised us to go to customer service and speak with them. Customer service only had flights for the minimum of a 19 hour wait. They are so inconsiderate, unprofessional and rude. The plane was tiny and hot no refreshments.",True,,Solo Leisure,Economy Class,Richmond to Los Angeles via Chicago,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Still waiting in Canada for 2nd bag""",1,2022-02-25,"We were standby passengers & our bags were tagged ""not to fly"" without us. We didn't even fly on any American Airlines planes & they stole our bags. Still waiting in Canada for 2nd bag (first one turned up 5 days later). I have waited numerous hours on phones & not been answered, emails not answered.",True,,Couple Leisure,Economy Class,Hartford to Charlotte,January 2022,1,1,,1,1,,,False
"""I enjoy sitting in a random airport for 8 hours""",1,2022-02-24,"Dear American Airlines, I want to thank you for being an hour late and making me miss my connecting flight today. I enjoy sitting in a random airport for 8 hours alone waiting for the next flight, instead of having dinner with my grandson I only have 3 days with.",True,,Solo Leisure,Economy Class,Panama City to Memphis,February 2022,1,1,,1,1,,,False
"""random layover for an extra 8 hours""",2,2022-02-24,"I see my grandson maybe twice a year. I do not appreciate my plane being late by an hour for no known reason. And therefore missing my connecting flight. I don’t like sitting in a random layover for an extra 8 hours, when I could be spending an evening with my grandson. The weather is fine and Covid excuses are getting old! Just be on time people.",True,,Solo Leisure,Economy Class,Panama City to Charlotte,February 2022,1,1,,1,1,,,False
"""waited about 2 hours and 30 minutes"" ",4,2022-02-24,"Stressing, the flight was delayed for an hour, after 1 hour and 30 minutes later, we got in the airplane and we waited for another hour. So, at the end we waited about 2 hours and 30 minutes. Then they change us to another plane in another gate.",True,,Family Leisure,Economy Class,Phoenix to San Diego,February 2022,3,4,,5,2,,,False
"""Never again American Airlines""",1,2022-02-24,"It was bad enough when my original outgoing flight was canceled and changed to 10 hour later arrival then planned, but the returning flight was canceled and rescheduled 4 times in 2 hours and they waited to cancel the rest of my connections after  I was boarded on a rescheduled 3 stop flight! I could have stayed with my sister until the next day. My best friend and travel companion had her flights canceled until the following morning, so she had to book a hotel for the night. Never again American Airlines.",True,,Solo Leisure,Economy Class,Yuma to to Kansas City via Dallas,February 2022,1,1,,1,1,,,False
"""caused undue stress on our family's travels plans""",2,2022-02-23,"Not Verified |  We took a round-trip international 3 connection flight schedule from Charlotte to JFK to Helsinki to Kattila, Finland. The flights that we had with American Airlines departed late and caused undue stress on our family's travels plans. When we spoke with multiple American Airlines employees they were all very rude especially in the JFK terminal 8 area. I'm also confused how our flight was scheduled to depart at 06.00am but didn't depart until over an hour late especially when there was no reported weather or mechanical issues. Matter of fact the plane was parked at the departure gate for 6 hours prior to the scheduled departure. Than when we boarded the plane my spouse asked if they had any alcohol cleaning wipes because of COVID-19, the flight attendant said that they were out. I think this was a lie because this was the first flight of the day for this crew and plane. Lastly it is very disappointing that the AA policy regarding military boarding priority is only for active duty members that are in uniform. When many of the other airlines honor military personnel both active duty and retired members.",False,Boeing 737,Couple Leisure,Economy Class,New York to Charlotte,February 2022,1,1,,1,1,,,False
"""airline is absolutely horrible""",1,2022-02-23,"Not Verified |  This airline is absolutely horrible. Rude staff. Always delayed. I was told you never hold planes for late passengers? Then why are your planes always late? Why when its your fault do you refuse to pay for my hotel? Totally unacceptable. Worthless company that can't keep enough employees to service their paying customers correctly.  Terrible people, no empathy whatsoever.",False,,Business,Economy Class,St. Marteen to Charlotte ,February 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""What I took away from this experience is never check a bag""",1,2022-02-22,Horrible experience. I checked my bag so when I got to Charlotte I found out there was a 2+ hour delay that has now morphed to over 4 hours. Mechanical delay. I will be missing the retirement dinner of my customer and there's nothing offered in any way to help me try to get there. I am told I cannot fly without my bag but I cannot switch to another flight because I checked my bag. I'm told I just have to stay on the flight no matter how late it is. What I took away from this experience is never check a bag.,True,,Business,Economy Class,Chattanooga to Akron via Charlotte,February 2022,2,1,,1,1,,,False
"""not a smile among the entire group""",5,2022-02-22,"The check in at a OHare was great, the gentleman that assisted us were friendly and helpful. The wait was fine but upon loading the airplane we noticed that the hostesses were unhappy. They were rude during our flight, snotty even. The captain updated every one constantly which was appreciated and the actual flight was smooth. I have never flown with a group of more unhappy flight attendants. We will not ever board another American Airlines flight. The attendants did not greet anyone as they entered or acknowledged anyone as they exited. There was not a smile among the entire group for the entire flight.",True,,Couple Leisure,Economy Class,Chicago to Fort Meyers.,February 2022,1,1,,5,2,,,False
"""I will never fly American again""",1,2022-02-22,"Rude and obnoxious man at the counter for Flight 419 on 2/21/22, departed at 11:07pm. You should never put people like him in charge of people.  People pay a lot of money and they should not be treated poorly. I did not give any attitude yet he was rude. Told me to check my approved luggage yet let many people on with more than 2 items and humongous duffle bags. I will never fly American again.",True,,Solo Leisure,First Class,Charlotte to Detroit,February 2022,2,2,"<span class=""star fill"">2</span>",1,1,,2,False
"""Not up to the desired level""",2,2022-02-22,Dirty Check in area. Uninterested staff. Boarding a fiasco and onboard poor service and constant loud announcements. This is my 3rd flight with AA in 4 days. Very poor airline. Will avoid when I can. Should not be in the OneWorld. Not up to the desired level.,True,,Business,First Class,Cleveland to Chicago,February 2022,3,1,"<span class=""star fill"">2</span>",1,3,,4,False
"""Given the choice Delta is the way to go""",1,2022-02-21,"Not Verified |  Does anybody who works in a position of power actually care about the consumers? Seems like complete lack of service can all be attributed to covid now. Flights are delayed with no reason given and it just has to be accepted. The boarding and unboarding times are excessive, and often leave you in fear of missing your connecting flight. I would never pay to fly American, but have to for work. Given the choice Delta is the way to go.",False,,Business,Economy Class,Tampa to Pensacola,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
