header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""never fly Sun Country again""",1,2019-04-09,"I fly budget airlines all the time. I'm very pro-Spirit airlines and pro-Ryanair. I'm in high support of any no-frills budget airline that can get you to where you need to go. That being said, I will never fly Sun Country airlines again, no matter the price. Here was my experience: I get to the airport at 6am for my 8:30am flight. Since it's an international flight, Sun Country makes you check-in in person (not sure why). There were 2 people manning the check-in station for over 1000 people waiting in line. The line wrapped around the entire airport and out the door- this is not an exaggeration. I saw at least 20 people in front of me miss their flight due to the long line. I waited in line for 3 hours, finally checking in at 9:30. I was one of the first people checked in for my 8:30AM flight. The flight was 6 hours delayed, so my 3PM arrival time was actually changed to 9PM. That wasn't even the bad flight. On the way back, the flight was delayed first one hour, then two hours, then eventually 8 hours. It turns out there was a malfunction on the place preventing us from flying. We were in Punta Cana, and the two people manning the check in station spoke only Spanish and wouldn't tell us what happened. Then, after waiting 8 hours, the staff told us to get on a bus. I am a 23 year old woman by myself, getting loaded onto a bus with no explanation in a foreign country not knowing where the bus was headed, with no one who spoke English to ask. I was truly terrified. It was around midnight when we finally checked into the Hotel the staff supplied for us. They told us to come back to the bus at 4AM for our outbound flight. I purchased an international calling plan so I could call my mom in the case of an emergency. My sister paid $500 for the same flight on Southwest (I paid $300), and every day I regret not paying the extra $200 for my peace of mind and hours of my waiting time back.",True,,Solo Leisure,Economy Class,Dallas to Punta Cana,July 2018,3,1,,1,1,,,False
"""won't recommend or fly them again""",1,2019-04-04,"Portland to Phoenix. After buying your ticket, you then have to to buy your seat at varying rates. Only 1 (!) small carry-on allowed, so they increase their profitably immensely when you are surprised to learn your 2nd, small carry-on which is free at every other airline now costs $40 to bring it aboard or $35 if I check it. My ticket and then purchasing my seat: $77, my bag and surprise fee for my 2nd small carry on is $75, essentially doubling the ticket price. Sun Country is charging passengers such as myself twice the original ticket price in accumulated and unexpected tariffs. Everyone knows airlines profit nicely with baggage fees, with Sun Country deliberately limiting carry-on to increase baggage fees and charging for a seat, these are exactly the business practices that Spirit Airlines got nailed for several years ago. Transparency is important and Sun Country has hidden, parasitic pricing where you would never expect it. I won't recommend or fly them again.",True,,Business,Economy Class,Portland to Phoenix,April 2019,3,3,,3,1,,,False
"""Flight was great""",9,2019-04-02,Miami to Minneapolis. Flight was great. I’m a simple person and they satisfied me completely. Smooth flight and friendly and funny staff. I would definitely recommend Sun Country if you are not looking for first class seats. We were ahead of schedule and all bags arrived with us. I encourage everyone to try this airline and decide for yourself if you would fly it again. I would.,True,,Couple Leisure,Economy Class,Miami to Minneapolis,April 2019,5,5,,4,5,,,True
"""Completely unsatisfied!""",1,2019-03-29,"Minneapolis to Tampa. Nothing but problems with Sun Country. Previously 3 weeks ago, our checked bag was destroyed. We had to tape it together to leave the airport. We were told we would be reimbursed for it then received an email saying Sun Country would cover the repairs up to 25.00. What a complete joke! The zippers and fabric were busted. Our bag was not jammed packed either and emailing back and forth with Sun Country has been a nightmare. Now March 25th we flew again and were charged an extra $40.00 for a carry on bag we didn’t even have. If I hadn’t checked my bank account we would of never know because they didn’t have us sign anything but I did sign the receipt for the one checked bag we had. What a scam, now we had to make a complaint again and play their email back and forth game. We will not be flying or purchasing tickets again with Sun Country. Always make sure to check your accounts for unauthorized charges or pay cash. What a pain in the butt. Completely unsatisfied! Don’t make the mistake of flying with them!",True,,Couple Leisure,Economy Class,Minneapolis to Tampa,March 2019,1,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""This ruined our honeymoon""",1,2019-03-19,"We had a package with the airline, hotel, and a rental car for our honeymoon in Las Vegas. We were at the DFW airport waiting on our flight that was scheduled at 2:30pm. The board showed our flight was delayed till 5:45pm. Another 3 hours. (While waiting we over heard a woman complaining that their flight to Phoenix got canceled.) When that time got closer we approached the gate to board the plane only to he told our flight was cancelled. The board was never changed to cancelled so this was a big shock to us. They were in process of boarding the flight ""Phoenix"" when we were asking why our flight was cancelled. So it was obvious they cancelled our flight to let the Phoenix flight go out. We were told we could wait till 3 more days to get us a flight there or vouchers. This ruined our honeymoon. They refused to give us a better offer and refused to make another flight out after taking the Phoenix flight. They said that was the only flight they were making for the day. We had to make many phone calls to find a way to our honeymoon trip.",True,,Couple Leisure,Economy Class,Dallas Fort-Worth to Las Vegas,March 2019,1,1,,1,1,,,False
"""charges for carry on bags""",2,2019-03-19,"Only airline I have ever flown that charges for carry on bags, added an additional $80 to my trip. Had a connecting flight from Fort Myers, FL to New Orleans, LA. The layover was in Nashville, TN. Upon landing the pilot informed the passengers that he would be finishing the route to New Orleans and it would be in the same terminal. The pilot stated that passengers would have plenty of time to use the restroom and get food, so my girlfriend and I did just that. After being gone for no more than 15 minuets, the flight left without us and Sun Country was far less than helpful in helping us find a new flight. The original boarding in Fort Myers was late, and despite the pilots claim that passengers during the layover would have time to relieve themselves, this was not the case. Ground service claimed they told passengers exiting the plane to stay in the terminal, but we were some of the first passengers to exit and received no such notice. Our flight was SY 638 on 3/18/19 and will be the last time either of us ever fly Sun Country.",True,,Couple Leisure,Economy Class,Fort Myers to Nashville via New Orleans,March 2019,2,2,,1,1,,,False
"""A very enjoyable experience""",8,2019-03-17,"Not Verified |  
First experience with Sun Country Airlines. Travelled to Tampa and returned to Nashville 2 weeks later. Utilized wheelchair assistance both trips from counter to gate and to baggage claim. Great experience for two senior adults. Able to carryon my CPAP machine free with no difficulty. Total ticket cost including two checked bags both trips much less cost than other carriers. Limited flight trips but so what. A very enjoyable experience for both of us. They are not perfect but who is?",False,Boeing 737,Couple Leisure,Economy Class,Nashville to Tampa,January 2019,3,4,,4,5,,,True
"""you get what you pay for""",1,2019-02-22,Tampa to Minneapolis. No announcements for delayed flights. They do not have an app or wifi on the flight. I am on the plane right now and the flight attendant is complaining to all the passengers that she does not get paid unless in the air and our flight was supposed to depart at noon yet here we are 1.00 and still waiting for the door to close. I would blame it on the airport/ground crew but it was the exact same fiasco on Monday when I flew out. Two hours late appears to be their standard business model. I will never fly this airline again. No wonder their fare is cheap - you get what you pay for.,True,Boeing 737-800,Business,Economy Class,Tampa to Minneapolis,February 2019,1,1,,3,2,,,False
"""seats were uncomfortable""",1,2019-02-21,Minneapolis to Mazatlan. The seats were uncomfortable and small. The plane was delayed both ways. On the way back we were delayed about an hour and then had to wait for paperwork because we had to take a different route and it was faster then any other time. So why wouldn’t we take that route every other time. There was horrible turbulence on the way there and one of the flight attendants yelled at a person who was already up and on their way to bathroom before the seatbelt light was on. Delta flight that was suppose to leave an hour or so after us ended up leaving before us which resulted in waiting longer. The flight attendants on the way home were awesome.,True,Boeing 737,Family Leisure,Economy Class,Minneapolis to Mazatlan,February 2019,1,4,"<span class=""star fill"">1</span>",1,2,,1,False
"""so grateful for Sun Country""",10,2019-02-21,"Not Verified |  Orlando to Minneapolis. Sun Country made a terrible day so much better! We had a cancelled flight and the airline we went through was terrible about it. We spent hours trying to figure out what to do. We tried to get tickets online and everything was a mess. We called Sun Country customer service because we saw they had a flight leaving from Orlando in the morning. Even though it was 80 miles away it was our only option. The lady we talked to was so helpful and kind. She calmed us and made everything better. She even bumped us to first class. We had a ton of extra expenses, but we were so grateful for Sun Country. Our flight was uneventful which was exactly what we wanted. Thank you so much!",False,,Family Leisure,First Class,Orlando to Minneapolis,February 2019,5,5,,5,5,,,True
"""I didn't have any issues""",9,2019-02-12,"Orlando to Nashville. Not sure what happened with others' experience with this airline or if my experience is a fluke, but I didn't have any issues with my flight with Sun Country at all. I would have liked to have one free checked bag but since it wasn't available, I did pay for one bag and also upgraded my seats to premium so I could have a larger seat and only sit 2 to a row at the front of the airplane, what the seats are bigger. I paid extra for those items because I chose to and even doing so, my flight on Sun Country was about 1/2 of what 2 other top named airlines wanted to charge me for the same flight. I was allowed to bring my CPAP machine online as an additional carry on item without any hassle or questioning whatsoever. (Yes, I realize the ADA states that they must allow you to bring them on the plane, but I just wanted to reinforce how easy it was to do so). The premium economy seats receive a free beverage and they also gave us a wafer cookie from Denmark ad well. Being as this was only a 2 hour flight, I really want expecting much else. The initial ticketing agent, the gate agent and all the flight attendants were very friendly and courteous and very professional. This is an economy airline so if you want top of the line service then you need to look elsewhere and pay more for it. If you want to get from point A to point B for an affordable price and professional service, I would recommend them.",True,,Business,Premium Economy,Orlando to Nashville ,February 2019,4,5,,4,4,,,True
"""charges for everything""",1,2019-02-06,Not Verified | Minneapolis to Cancun. They should change the name to bum country. What another ultra low cost carrier that charges for everything. The only thing you can do for free is breathe. It probably won't be long and they'll charge for that too. Do yourself a favor and get a seat on an airline that has a carry on and seat choice built in. You won't feel so screwed.,False,Boeing 738,Couple Leisure,Economy Class,Minneapolis to Cancun,February 2019,1,3,,1,1,,,False
"""Absolutely the worst service""",1,2019-01-09,"I was putting my 2 underage children on the plane on 1/7/19 and we arrived over 2 hours prior to a 6:20 flight. Other flights were being pulled out of line (MANY BEHIND US) and were allowed to go to the front as their flights left first. CanCun, Puerto Vallarta, and Orlando to name some. Ft Myers was called and told if we were in the front two lanes to stay) which we were, but once again people who came in after us got put into a separate line and made it through faster. We had to wait through TSA even though Tampa was pushed ahead there (flight left 20 minutes after ours) By the time we made it through TSA final boarding had been called, we had to run and my kids were whisked onto the plane before I could say Goodbye. I talked to the Suntrust manager and he smirked at me and said ”they made the plane I don’t know what your problem is”. Absolutely the worst service I've ever had.",True,,Family Leisure,Economy Class,Minneapolis to Ft Mysers,January 2019,,,,1,1,,,False
"""grossly customer-unfriendly""",1,2019-01-05,"Minneapolis to Las Vegas. What a pity that the new Sun Country management has turned a once great airline, one that was admired and preferred by its customers, into the grossly customer-unfriendly, uncaring and manipulative organization that it is today. It is not really a surprise, although it is terribly disappointing, that Sun Country is turning out to be another Allegiant - or worse - and soon to be worse than Spirit. It takes a lot of bad decisions and questionable practices to make that happen. Sun Country used to differentiate itself in the market - sensible pricing and customer-friendly - a great middle of the road winning strategy when implemented properly. Unfortunately, the customer-friendly aspect at Sun Country is history. They truly do not care about their customers. They do care about their customers' money - and they implement every trick in the book to extract more of it from them. And, it keeps getting worse. Part of Sun Country's problem is that they no longer have any leadership positions. They are followers of the industry it total and of the industry's most hated companies. When I buy an airline ticket, I expect to be provided a seat. Paying twice for seats has become an unsavory practice of some carriers, Sun Country included. But Sun Country goes even further. They intentionally punish their customers who refuse to pay extra for their seat. Now, you cannot check in online if you refuse to pay extra to choose a seat. Spirit does the same thing (Shame!) but at least they let you check in at a kiosk at the airport. On our 1/1/2019 Sun Country flight, they provided no kiosk at the airport, so we had to stand in line (30 minutes) to check in - even though we had no luggage. That punishment is obviously so people will pay the seat extortion in the future. Today I had the misfortune of making a mistake in the booking of a Sun Country ticket for my grandaughter. Easy to correct on customer- friendly airlines. But, Sun Country had no way to cancel the ticket online. You had to call Reservations. I did, and was told the wait might be up to 60 minutes. Actually, the wait was a little over one hour. I had to rebook her flight, but I gladly paid more on another carrier so I could avoid further abuse from Sun Country. I was not abused as badly as all those people who were stranded when Sun Country cancelled scores of flights - and then said they would refund the fares, but the people ""were on their own"". That kind of arrogance and contempt for customers is what will eventually bring Sun Country down. Maybe not too late to fix it, but all indications are that it is going the other way. Sad. Too bad. It once was a classy company.",True,,Couple Leisure,Economy Class,Minneapolis to Las Vegas,January 2019,1,2,,2,2,,,False
"""would never fly this airline again""",2,2019-01-03,"Los Angeles to Minneapolis. Sun Country is a fraud. It offers ""low cost"" air fares but adds charges for your seats and, almost unbelievably, charges $40 for a carry-on which fits under a seat. This is outrageous and clearly a scam to make you think the cost of the flight is reasonable. Everything, except one small cup of a non-alcoholic beverage, costs more money. If this company had any business ethics, it would include the cost seat selections and for one carry-on in the price of the ticket so customers know the actual cost of a trip. I would never fly this scam airline again, no matter how convenient flights might be.",True,Boeing 737-800,Solo Leisure,Economy Class,Los Angeles to Minneapolis,January 2019,2,2,"<span class=""star fill"">1</span>",2,2,,1,False
"""started delaying the flight""",1,2019-01-03,"Everything was fine until they started delaying the flight, first it started with 30min then an hour it went on and on until a 5hrs delay and they dont know the reason or dont want to tell us, worst experience ever, been in the airport since 7am because I came from another airline but it was only a 3hrs layover not a 10hrs one. If I could I will give a 0 but this won't let me.",True,,Solo Leisure,Economy Class,Orlando to Nashville ,January 2019,1,1,,1,1,,,False
"""tiny uncomfortable seats""",1,2019-01-01,"Minneapolis to Fort Myers. Used to be very good, now new ownership, tiny uncomfortable seats, crew seems to follow the take the money and run attitude by doing bare minimum, Don't fly this airline.",True,Boeing 737-800,Couple Leisure,Economy Class,Minneapolis to Fort Myers,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""never fly Sun Country again!""",1,2018-12-30,"Minneapolis to Miami. I will never fly Sun Country again! It started by purchasing our tickets, only to find out that we would be charged a $30 fee per carry on and that we would need to pay for our seats! We never received any email for check in. We went online and paid all of these fees only to find out we couldn’t check in online and that we would have to stand in line at the airport even though we weren’t checking any bags. This extra line nearly caused us to miss our flight as Sun Country booked 26 flights within a 3 hour span! Pure chaos! After we got our boarding pass we learned that the seats we paid $25 a piece for were double booked and someone was already sitting in them. By the time we made it to our gate to take off, the flight was 50 minutes late! Do not fly Sun Country.",True,,Couple Leisure,Economy Class,Minneapolis to Miami,December 2018,2,3,"<span class=""star fill"">1</span>",1,1,,,False
"""It was terrible""",1,2018-12-30,"Minneapolis to Honolulu. It was terrible and we haven’t even left to go home. We leave tomorrow and I’m terrified to get to the Airport and deal with these people! When we went to check in, the line was 3 hours long. We were able to move up because of our flight time but that made no difference because we stood at the check in counter for 1.5 hours with boarding passes that were invalid. When they finally figured that out, our seats were placed all over (2 adults and 5 kids) even though I originally paid for seats. They basically said too bad. I called today to make sure things were in check to go home tomorrow and see if they would assign us seats for free since we didn’t get the ones we paid for last weekend and she said no and told me to call customer service which isn’t even open today. Did I mention they lost one of our car seats? Not sure how that happen considering our connecting flight was on the same plane. Horrible airline. Will pay extra next time and fly an airline who has their stuff together.",True,Boeing 737,Family Leisure,Economy Class,Minneapolis to Honolulu,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Not a happy camper""",1,2018-12-30,"San Juan to Minneapolis. First off our flight was scheduled to leave at 2:55. We boarded at 3:55 and then sat on the plane for an hour before we took off. They didnt announce why we were just sitting there either. Then the flight was 5 hours long and a couple who bought 2 plane tickets sat next to me... with their baby. The baby screamed most of the plane ride. I had noise cancelling headphones on and could still hear the baby since it was right next to me. After that we got off the plane and went to get out luggage at the baggage claim. They took a whole hour just to put our bags out. We were waiting for another hour. Sun Country was not only 2 hours, but 3 hours late including everything. Not a happy camper.",True,,Family Leisure,Economy Class,San Juan to Minneapolis,December 2018,1,2,"<span class=""star fill"">1</span>",1,1,,,False
"""nickeled and dimed throughout""",1,2018-12-18,"Boston to Minneapolis. Will never fly again. Was nickeled and dimed throughout the whole process. You think you’re buying an affordable flight, but then they make you pick a seat, then charge you for picking a seat. Then they make you pay $40 for one carry-on bag. Very disappointing. My first time flying Sun Country, and it will certainly be my last.",True,,Solo Leisure,Economy Class,Boston to Minneapolis,December 2018,1,4,,3,1,,,False
"""They don’t care about you""",2,2018-12-17,"Portland to Phoenix. By far the most unsophisticated crew from start to end. Flight change last minute notice, can’t check in online and nobody knows why, after spending 4 hours of our last day of vacation trying to reach the  rude people on other end of the line who had not one answer as to why we couldn’t check in. Get to airport to learn our carry ons cost $25 each. Not our problem we got flights booked in third rate airline. Spent all day at airport and nobody was staffed. They don’t care about you or your money.",True,,Couple Leisure,Economy Class,Portland to Phoenix,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""no one has been helpful""",1,2018-12-06,"Not Verified |  On the 23rd of November I took a direct flight from SFO to MPS (Flight # SY396). When I arrived to MSP my checked bag was not there. I filed a claim in the office and was told by one of their representatives that it would be on the next flight on the 24th. I called multiple times in the past two weeks and no one has been helpful. I was told by two of your representatives that they would call SFO to see if the bag was still there and that they would call me back. But I never received any updates (November 26th and 29th). Today (12/3) I finally received a call that my bag had made it to MSP. The bag I checked would qualify as a carry on bag but I checked it because Sun Country charges more for a carry on versus a checked bag. In your Customer Service plan it states that, In the event a bag does not arrive on a passenger’s flight, we will make every reasonable effort to locate and return the bag within twenty-four hours and reimburse passengers for reasonable expenses that result due to delay in delivery. Considering that this was a direct flight this should not have been an issue. I would like to know what reimbursements I will be receiving. I have since sent an email about this poor service and haven’t heard back. Extremely disappointing.",False,,Solo Leisure,Economy Class,San Francisco to Minneapolis ,November 2018,3,2,"<span class=""star fill"">1</span>",3,1,,,False
"""will never fly Sun Country""",1,2018-11-30,"Phoenix to Minneapolis. I hesitantly booked my business flight with Sun Country. Unfortunately, booking with a discount carrier proved my nerves to be correct. The plane coming in was 3hrs late because of loading mail and 1” of snow. We boarded the plane and have been sitting for over 1 hour and the mail being unloaded is still not down and the luggage still has to be or back on! I respectfully say that I will never fly Sun Country. I watched 2 flights to MSP leave that were supposed to be after us. This is crazy. Please help the general public’s frustrations with the issues with this airline.",True,Boeing 737,Business,Economy Class,Phoenix to Minneapolis,November 2018,1,5,,1,1,,,False
"""no communication whatsoever""",1,2018-11-27,"Las Vegas to New York via Minneapolis. Worst airline. My plane never left due to airplane issues and they never told us about it till 12pm and those who were going to JFK couldn’t fly till 3-4 days later.  Insane, no communication whatsoever. Our flight was suppose to be at 9am.",True,,Solo Leisure,Economy Class,Las Vegas to New York via Minneapolis,November 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""needs to better train agents""",4,2018-11-12,"Sun Country gate agent at Harlingen TX airport offered us seats nearer front of plane, but didn't print boarding passes with those seat assignments. Sun Country needs to better train their agents to honor their commitments.",True,Boeing 737,Couple Leisure,Economy Class,Minneapolis to Ramsey,November 2018,3,3,,1,3,,,False
"""I still don't have my luggage""",1,2018-11-10,"Not Verified |  Sun Country lost my luggage. Actually they never even put it on the plane in New Orleans - I called the New Orleans airport the day I got home and they said they have never even heard of SunCountry. Finally talked to the airline to find out it was lost, a week later the Minneapolis airport contacted me with my luggage promising to Fed Ex it. Now it's been almost 2 weeks since I've been home! I've talked to three different people at Suncountry and MSP airport- I still don't have my luggage!",False,,Solo Leisure,Economy Class,New Orleans to Minneapolis,October 2018,2,3,,1,1,,,False
"""much to improve on""",6,2018-11-03,"Satisfied but they have much to improve on. I flew between Minneapolis to Orlando on Oct26th and again on Oct 28th in first class. I was surprised I got a 737 that still had first, most have been removed as they are converting to a completely low cost model. The thing to know is that you get what you pay for, flights are crowded because they are somewhat less expensive than others, the planes are older as they always have been with this airline and things just pretty much work. No in-flight entertainment unless you want to pay for it and this is being removed from their planes (my Sun country flight to Cancun did not have it) and they are saddled with some poor management decisions. The planes are older and usually somewhat dirty as they usually have under 15 minutes to turn them around and the ground staff is usually not knowledgeable because the current ownership is contracting for their Gate Agent and counter staff at a competing salary with McDonald's, so they are not the best. On the flip side, you get to where you are going in a seat that is fine with a usually very friendly flight staff and is you are flying out of MSP, flying out of Terminal 2 is a pleasure. Management has a lot of work to do, it has been obvious to me on the six flights that I have taken with them this year, but the flight staff have always been top notch, professional and courteous. Expect that the plane will be older and that the flight crew will be hurried, because they are and there is a good chance your flight will either be delayed for one reason or another or really, really rushed because it was somewhat delayed at the location it came from. If you fly with them knowing that these are the current issues, you'll be fine. Purchase your seat ahead of time, get to the gate early and pay to check your luggage and things will be fine, not great, just fine. I will fly them again and I wish their first class was staying, six wide in a 737 is really too small, but their price is still significantly less than others. Know all of this and you will be fine.",True,Boeing 737-800,Solo Leisure,First Class,Minneapolis to Orlando,October 2018,3,5,,1,3,,,True
"""flight attendants were smiling and friendly""",8,2018-10-31,"I had a pleasant flight. Imagine flying before smart phones. No TV, no entertainment. Little leg room. However they offer a complimentary beverage and water after that. The flight attendants were smiling and friendly. The plane ride was smooth and we had little turbulence. If you expect it to be like a larger airline then you will not enjoy the flight, however if you are in need of a flight that’s a decent price to get you to your destination then this is great company. I would certainly fly with Sun Country Airlines again.",True,,Solo Leisure,Economy Class,Minneapolis to Orlando,October 2018,3,5,,5,4,,,True
"Never flying with them again""",1,2018-10-25,Seattle to New York via Minneapolis. Never seen such a terrible and unfriendly airline. Not to mention that my flight from SEA to MSP had a delay of 1.30h and I missed my connection flight to JFK; Sun Country staff forgot to load my 2 suitcases off the aircraft in MSP and I could pick them up after 2h in their office. I spent the night in a hotel because the next flight to JFK was at 6am the next day. The transportation costs back to the airport the next day were my own responsibility. Last but not least the 6am flight was overbooked and they rebooked me on a Delta flight. I had to check in my bags again and the $170 were my own responsibility again. A “very nice” lady from Sun Country’s costumer service told me “there’s nothing they could refund me for”. Never flying with them again - period.,True,,Solo Leisure,Economy Class,Seattle to New York via Minneapolis,October 2018,3,3,,1,1,,,False
"""not recommend Sun Country""",3,2018-10-21,"Minneapolis to Los Angeles. I would not recommend Sun Country. I have flown with them about 6 times in the last year, and almost every time something has gone wrong. My new, sturdy suitcases got ripped twice in their care. The first time they at least noticed and set it aside in the baggage claim, so that I didn't risk anything falling out and being lost. The second time, however, this was not the case and it came rolling down the baggage claim with it's huge rip, and the entire bottom half of the suitcase fell out when I picked it up. 3 of my flights have been delayed over a half-hour, not due to weather, but due to poor planning of arrivals and other take offs (once according to the captain himself). My worst experience, however, was when my flight was delayed over 2 hours, causing me and 9 other passengers to miss our connecting flight, a flight we all originally had plenty of time to get to without even changing terminals. Sun Country didn't land where it said it would on all of our tickets, and put us in a completely separate terminal with only 5 minutes to de-board the plane, hop on a tram, and get to the next terminal. When we as a group asked what Sun Country could do to help us still get to our final destination, as most of us had rides waiting for us there and it was late at night, they replied there was nothing they could do and there would be no refund for our missed flights because it ""wasn't their fault because of the weather,"" yet other people I knew who flew out the same day from other airlines in the same airport with the same weather conditions made it out on time. For this, I would rate them 1 star for customer service and 1 star for ability of their crew/equipment and the quality of their planes. I have not experienced much better in-flight quality either. Their flights are usually crowded compared to any other major or smaller/local airlines I have flown in. The seats themselves are okay, fairly comfortable, but with no adjustable headrest like most airplanes have now, and with a somewhat difficult seat recliner. The quarters are cramped: smaller than usual aisles and much closer together seats with little legroom. There is also no in-flight entertainment, which is fine by me, but I know many other airlines offer this now. The free drinks are fine, but there's no in-flight free food, and I've had several somewhat grumpy stewards/stewardesses (it's probably not their fault though - these are very uncomfortable conditions to work in, and I'm sure they get many unhappy passengers because of the conditions as well). I would say you get what you pay for, but I've flown Delta for relatively the same price and Spirit for much less, and both were a much superior experience. These other airlines also did not tack on extra fees for choosing my economy seat or for having a carry-on. The only plus to flying Sun Country, in my opinion, is flying into slightly less busy terminals, which is always nice!",True,,Solo Leisure,Economy Class,Minneapolis to Los Angeles,October 2018,2,2,,1,1,,,False
"""this airline was incredible""",9,2018-10-20,"Tampa to Dallas. Honestly, I saw the inexpensive price and I read the reviews and was hesitant because it didn’t have the best reputation. However, this airline was incredible. Very impressed with the cleanliness, leg room, free drink options, kindness of the staff and more. The downfall is the price for bags, but if you purchase a checked bag before the airport it is a reasonable price. You do not have to purchase a seat, though it seems that way, just hit skip and they’ll book one for you when you get to the airport. Overall, I was very pleased with the results.",False,,Solo Leisure,Economy Class,Tampa to Dallas,October 2018,5,5,,5,5,,4,True
"""less than helpful customer service""",1,2018-10-13,"Not Verified | Minneapolis to Phoenix. This airline used to be a good reliable carrier. It is no longer worth flying in my opinion. My wife has an upcoming flight originally scheduled as a morning departure, but after two changes is now a late afternoon departure resulting in her losing most of her first day of her trip. The fare was purchased during a sale offering, but after speaking with their less than helpful customer service representative, there is no question that the flight was never really scheduled. Per customer service, there are no gates available to use at the original departure time. If you consider that response, than the original scheduled departure was nothing more than 'bait and switch' to sell unscheduled space. While customer service did offer that a refund was available, and she could reschedule (at a much higher airfare), they also could not guarantee that that fight would depart at the scheduled time. If I could give less than 1 star, I would. Do not fly this airline, especially if you need to be somewhere at a specific time.",False,,Solo Leisure,Economy Class,Minneapolis to Phoenix,October 2018,2,3,,3,1,,,False
"""Never using Sun Country again""",1,2018-10-11,"Los Angeles to Minneapolis. My wife and I fly once a year to visit family in Southern California. We have always flown first class Sun Country out of MSP. We've had some complaints over the years but over-looked them due to the value. But this is literally beyond words. We had already purchased our tickets, flew to L.A. and boarded the flight home when we realized the plane back to MSP had no first class seats. Apparently, Sun Country bought some new (to them) aircraft that are all coach seats. We were told by the crew that first class was the first 3 rows (of coach seats) and we got stuck in their “transition” (of phasing out). So the salad, brownie and drink was supposed to be worth the extra 500 bucks we paid for first class! The FA told me to email the CEO and complain. Then hopefully he'll do the right thing and refund some money. So now, I'm supposed to write a letter in the hopes that they'll do the right thing and refund some money? I won't hold my breath. They even told us that they were upgrading people in the airport before boarding to first class and that those customers were upset too. I guess they thought that would make us feel better? I was offered no other solution other than joining their points program to get 50 bucks worth of free points. Never using Sun Country again. Their deceptive practices lost them this formerly loyal customer.",True,,Couple Leisure,First Class,Los Angeles to Minneapolis,October 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""a terrible airline""",2,2018-10-08,"Not Verified |  Minneapolis to Boston. Bought e-tickets for a family of 4; had an excellent experience traveling to Boston from MSP but this was with Jet Blue. For some reasons, our return flight was with Sun Country. What a terrible airline! We only had one bag to check in just as we had with JetBlue. They immediately said that we will have to pay for everything we will take with us on the aircraft, except for “something like a purse”. They made us pay for our kids little bags and made sure we understood that we would pay $50 to check both in or $80 if we wanted to take them as carry-ons. Now, I understand that every airline has its own policy re: luggage etc, but the differential pricing is just a ripoff. They never let you know of those restrictions when you purchase the tickets. I hope I never have to fly Sun country again.",False,Boeing 737,Family Leisure,Economy Class,Minneapolis to Boston,October 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""It was hotter then hell""",1,2018-10-03,Orlando to Minneapolis. Run on the mill room and drink/snack options. It was hotter then hell the first 90 minutes of the flight. I used them for a trip from Jamaica earlier this year and has the same problems but figured things happens but now they’re 0-2. The flight boarded late and they told us we’d be on time once we got in the air. Then they announced we were beginning to land and be on the ground in 30 and it took nearly an hour. Then it took another 30 minutes before they finally started sending bags out.,True,,Couple Leisure,Economy Class,Orlando to Minneapolis,October 2018,3,4,"<span class=""star fill"">1</span>",1,2,,1,False
"""flight attendants were friendly""",6,2018-10-01,"Phoenix to Minneapolis. Both to and from Arizona there were delays because of maintenance issues. We were sent to a different airplane and delayed an hour, both flights. Chose Sun Country because it was the cheapest. Just got unlucky, flight attendants were friendly and smooth flights.",True,,Family Leisure,Economy Class,Phoenix to Minneapolis,September 2018,3,5,"<span class=""star fill"">4</span>",4,3,,,True
"""Very, very cramped""",1,2018-09-28,"Las Vegas to Minneapolis. 2 hour delay with little to no updates from podium staff. Cabin hot, no a/c. Very, very cramped for space. Save your baggage fees and spend the extra money on a better airline. (Delta) they do not charge for carry on luggage and they offer free snacks and free entertainment.",True,Boeing 737,Couple Leisure,Economy Class,Las Vegas to Minneapolis,September 2018,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""do not recommend""",1,2018-09-13,"Not Verified |  JFK to Las Vegas via Minneapolis. Sun Country left my luggage somewhere during a recent trip to Vegas. My husband and I had packed in one bag and had no clothing or toiletries. I had to purchase toothpaste, toothbrushes, and contact lens solution and cases, and wash my travel clothes in our hotel tub. Thento top it off, it's one month later and we still have yet to receive any confirmation of our claim, or any response at all from their ""service"" department. Terrible service. Will not fly again, and do not recommend.",False,,Couple Leisure,Economy Class,JFK to Las Vegas via Minneapolis,August 2018,3,3,,1,1,,1,False
